avgpol,axxpol,ayypol,azzpol,molpol,ASA+,ASA-,ASA_H,ASA_P,asa,maximalprojectionarea,maximalprojectionradius,minimalprojectionarea,minimalprojectionradius,psa,vdwsa,volume,chainatomcount,chainbondcount,fsp3,fusedringcount,rotatablebondcount,acceptorcount,accsitecount,donorcount,donsitecount,mass,hararyindex,balabanindex,hyperwienerindex,wienerindex,wienerpolarity,dipole,nHeavyAtom,nC,nN,nO,nS,nP,fragCpx,nRing,SLogP
26.41,17.58,23.51,38.15,25.21,567.84,380.86,186.98,471.28,96.56,83.94,9.03,35.07,4.04,76.66,387.34,229.38,12.0,12.0,0.33,0.0,6.0,3.0,6.0,2.0,2.0,252.27,51.19,2.11,2864.0,747.0,21.0,1.25,18,12,2,4,0,0,18.06,1,1.3797999999999997
29.03,38.3,29.25,19.55,30.13,552.46,352.42,200.04,465.86,86.61,86.23,7.97,42.8,4.74,67.43,402.02,246.62,10.0,10.0,0.2,2.0,5.0,2.0,4.0,2.0,2.0,272.304,62.88,1.73,3386.0,912.0,27.0,2.46,20,15,2,3,0,0,61.05,2,2.5244
35.9,35.27,32.54,39.9,33.99,595.45,432.96,162.49,511.57,83.88,89.29,7.59,63.91,5.0,64.63,567.03,324.0,10.0,10.0,0.88,0.0,6.0,2.0,4.0,1.0,1.0,313.438,68.65,2.25,5206.0,1259.0,26.0,2.65,22,17,1,4,0,0,22.05,1,3.9490000000000034
32.18,23.8,29.68,43.05,30.53,630.24,412.38,217.86,515.7,114.54,91.78,9.27,47.76,4.63,73.86,449.02,271.98,15.0,15.0,0.38,0.0,9.0,3.0,6.0,1.0,1.0,336.17,62.88,1.93,5479.0,1216.0,25.0,4.43,21,13,1,5,0,0,21.08,1,2.661500000000001
25.98,31.56,28.45,17.92,24.92,451.63,288.86,162.77,345.18,106.44,76.22,6.91,40.59,4.74,75.63,349.24,218.56,11.0,11.0,0.27,0.0,5.0,3.0,6.0,2.0,2.0,302.124,48.88,2.18,1892.0,576.0,22.0,2.65,17,11,1,4,0,0,17.06,1,1.4476
29.83,39.32,27.73,22.45,28.58,571.62,398.73,172.88,494.45,77.17,83.76,8.32,38.6,4.17,55.4,448.08,260.32,13.0,13.0,0.47,0.0,6.0,2.0,4.0,1.0,1.0,263.337,57.12,2.15,3118.0,824.0,25.0,4.24,19,15,1,3,0,0,19.04,1,2.277
23.98,22.48,32.54,16.93,23.07,518.3,359.21,159.09,441.43,76.88,73.11,7.67,34.16,3.85,55.4,352.06,208.77,10.0,10.0,0.33,0.0,5.0,2.0,4.0,1.0,1.0,221.256,43.83,2.16,1720.0,512.0,19.0,4.41,16,12,1,3,0,0,16.04,1,1.2879200000000002
24.11,33.19,22.41,16.72,23.23,493.19,300.49,192.7,398.84,94.34,73.03,7.66,34.21,3.9,55.4,335.84,205.81,10.0,10.0,0.27,0.0,5.0,2.0,4.0,1.0,1.0,241.67,43.83,2.16,1720.0,512.0,19.0,3.63,16,11,1,3,0,0,16.05,1,1.6328999999999998
26.25,26.38,34.48,17.89,25.2,507.2,306.18,201.02,430.26,76.94,76.79,7.59,37.95,4.26,55.4,350.57,219.86,11.0,11.0,0.27,0.0,5.0,2.0,4.0,1.0,1.0,276.11,48.72,2.15,1958.0,584.0,22.0,4.74,17,11,1,3,0,0,17.06,1,2.2863
23.93,24.8,30.31,16.69,23.23,492.91,317.51,175.41,398.33,94.58,73.05,7.01,39.81,4.99,55.4,336.03,205.81,10.0,10.0,0.27,0.0,5.0,2.0,4.0,1.0,1.0,241.67,44.04,2.2,1649.0,503.0,19.0,4.31,16,11,1,3,0,0,16.05,1,1.6328999999999998
21.73,29.1,20.74,15.34,21.31,476.04,321.54,154.5,398.78,77.26,67.59,7.08,33.5,3.85,55.4,319.7,191.87,9.0,9.0,0.27,0.0,5.0,2.0,4.0,1.0,1.0,207.229,39.7,1.99,1359.0,426.0,17.0,4.25,15,11,1,3,0,0,15.04,1,0.9794999999999998
25.11,25.44,31.87,18.01,24.3,528.83,353.45,175.37,437.24,91.59,76.41,7.06,41.23,4.65,67.43,369.84,220.32,11.0,11.0,0.33,0.0,6.0,3.0,5.0,2.0,2.0,236.271,48.63,2.18,1899.0,578.0,22.0,4.47,17,12,2,3,0,0,17.05,1,1.0212
22.57,22.28,29.62,15.8,21.96,430.83,287.76,143.08,321.17,109.66,70.2,7.07,34.94,3.97,75.63,327.61,200.29,10.0,10.0,0.27,0.0,5.0,3.0,6.0,2.0,2.0,223.228,44.34,2.25,1587.0,494.0,20.0,3.5,16,11,1,4,0,0,16.05,1,0.6850999999999998
18.31,16.91,15.83,22.19,17.76,432.58,309.9,122.69,387.92,44.66,53.72,5.87,32.31,3.55,38.33,316.0,171.07,11.0,10.0,0.88,0.0,5.0,2.0,3.0,1.0,1.0,159.229,24.2,3.38,471.0,180.0,9.0,4.13,11,8,1,2,0,0,10.03,0,0.9375999999999998
21.18,25.75,20.08,17.7,20.57,423.19,294.5,128.7,355.96,67.24,61.3,6.43,36.96,4.18,62.12,332.31,193.12,9.0,9.0,0.8,0.0,5.0,3.0,4.0,1.0,1.0,196.25,36.68,2.27,945.0,331.0,16.0,1.91,14,10,2,2,0,0,14.04,1,0.9754799999999996
29.7,26.55,29.05,33.49,30.31,507.61,369.83,137.78,471.46,36.15,73.28,6.83,53.47,5.3,38.33,451.18,264.76,7.0,8.0,0.56,0.0,6.0,2.0,3.0,1.0,1.0,261.365,60.2,1.74,2269.0,716.0,27.0,4.17,19,16,1,2,0,0,58.03,2,2.9987000000000013
17.87,15.5,14.92,23.18,17.03,414.44,300.34,114.1,366.7,47.74,53.94,6.39,30.56,3.56,38.33,284.72,159.04,7.0,7.0,0.88,0.0,5.0,2.0,3.0,1.0,1.0,157.213,24.29,1.74,508.0,186.0,9.0,4.02,11,8,1,2,0,0,11.03,1,0.6915999999999998
18.25,18.47,15.59,20.7,17.76,452.27,324.44,127.83,405.37,46.91,55.58,5.77,32.92,4.02,38.33,310.55,170.69,11.0,10.0,0.88,0.0,6.0,2.0,3.0,1.0,1.0,159.229,23.38,3.1,549.0,194.0,9.0,3.72,11,8,1,2,0,0,10.03,0,0.7950999999999997
26.62,22.58,26.44,30.85,25.24,596.7,431.68,165.02,509.09,87.6,74.63,7.22,44.17,4.79,76.66,439.0,244.68,17.0,16.0,0.82,0.0,9.0,3.0,5.0,2.0,2.0,246.307,44.9,3.39,2746.0,690.0,16.0,0.83,17,11,2,4,0,0,16.06,0,0.6637999999999995
23.67,20.23,19.51,31.28,23.59,521.02,363.1,157.92,471.31,49.71,66.37,7.03,36.48,4.25,38.33,357.66,207.47,9.0,9.0,0.42,0.0,6.0,2.0,3.0,1.0,1.0,207.273,39.01,1.87,1550.0,452.0,16.0,2.26,15,12,1,2,0,0,15.03,1,1.64772
23.82,20.01,19.17,32.28,23.7,495.28,306.32,188.96,445.51,49.77,65.92,7.09,35.18,4.03,38.33,341.79,204.46,9.0,9.0,0.36,0.0,6.0,2.0,3.0,1.0,1.0,227.69,39.01,1.87,1550.0,452.0,16.0,2.12,15,11,1,2,0,0,15.04,1,1.9927
24.55,20.72,20.37,32.57,24.34,542.75,394.84,147.91,474.37,68.38,69.28,7.5,36.94,4.34,47.56,373.6,216.59,10.0,10.0,0.42,0.0,7.0,3.0,5.0,1.0,1.0,223.272,42.79,2.02,1985.0,547.0,18.0,4.38,16,12,1,3,0,0,16.04,1,1.3479
21.43,27.38,18.88,18.03,21.82,477.61,328.88,148.74,427.84,49.77,61.03,6.39,36.33,4.15,38.33,325.44,190.53,8.0,8.0,0.36,0.0,6.0,2.0,3.0,1.0,1.0,193.246,35.04,1.96,1210.0,372.0,14.0,2.08,14,11,1,2,0,0,14.03,1,1.3393
20.89,17.95,17.56,27.16,20.93,478.43,357.77,120.66,415.25,63.18,59.65,6.62,34.23,4.09,51.22,318.44,186.24,8.0,8.0,0.4,0.0,6.0,3.0,4.0,1.0,1.0,194.234,35.04,1.96,1210.0,372.0,14.0,1.72,14,10,2,2,0,0,14.04,1,0.7342999999999997
26.37,23.67,20.43,35.02,25.55,542.83,357.61,185.22,422.07,120.76,76.22,7.89,41.77,4.61,72.47,390.01,226.18,11.0,11.0,0.36,0.0,5.0,3.0,6.0,1.0,1.0,257.3,49.16,2.2,1893.0,574.0,22.0,4.95,17,11,1,4,1,0,17.06,1,0.8364199999999995
23.02,16.45,22.3,30.32,22.93,521.08,338.43,182.65,438.03,83.05,72.98,7.62,34.92,3.85,52.6,349.1,206.21,10.0,10.0,0.33,0.0,7.0,2.0,4.0,0.0,0.0,222.24,43.04,2.07,1835.0,530.0,17.0,0.58,16,12,0,4,0,0,16.04,1,1.3353999999999997
24.37,30.68,23.36,19.07,23.42,477.77,333.32,144.45,386.98,90.79,71.36,7.16,37.34,4.29,52.6,373.59,218.88,10.0,10.0,0.67,0.0,5.0,3.0,6.0,0.0,0.0,226.272,44.98,2.31,1519.0,483.0,19.0,2.45,16,12,0,4,0,0,16.04,1,1.8391
20.13,17.52,18.18,24.7,18.79,451.44,325.41,126.03,382.94,68.5,57.84,6.3,35.79,3.85,44.76,321.79,182.36,7.0,7.0,0.89,0.0,5.0,3.0,6.0,0.0,0.0,188.223,31.81,1.87,860.0,290.0,13.0,2.66,13,9,0,4,0,0,13.04,1,1.0926999999999998
18.09,17.57,14.4,22.32,16.94,461.87,333.04,128.83,407.26,54.62,58.86,6.08,31.95,4.07,35.53,305.68,167.49,11.0,10.0,0.88,0.0,6.0,2.0,4.0,0.0,0.0,160.213,23.38,3.1,549.0,194.0,9.0,2.22,11,8,0,3,0,0,10.03,0,1.2221
20.81,23.97,21.28,17.18,20.99,456.68,305.64,151.04,401.71,54.98,62.19,6.05,39.4,4.08,35.53,321.54,186.95,8.0,8.0,0.36,0.0,6.0,2.0,4.0,0.0,0.0,194.23,35.04,1.96,1210.0,372.0,14.0,2.28,14,11,0,3,0,0,14.03,1,1.7663
30.75,39.53,31.06,21.65,29.33,596.87,402.51,194.36,478.57,118.3,89.16,7.91,43.33,4.86,64.63,462.74,268.61,14.0,14.0,0.47,0.0,6.0,3.0,6.0,1.0,1.0,279.336,63.16,2.52,3143.0,879.0,29.0,5.07,20,15,1,4,0,0,20.05,1,2.5121600000000006
25.67,24.75,16.82,35.45,25.09,487.87,264.77,223.1,416.25,71.62,74.84,7.16,31.37,3.89,35.53,330.77,206.61,9.0,9.0,0.3,0.0,5.0,2.0,4.0,0.0,0.0,337.995,40.25,2.06,1301.0,416.0,18.0,2.44,15,10,0,3,0,0,15.05,1,3.153500000000002
26.92,19.89,25.84,35.02,26.42,545.47,384.08,161.39,474.21,71.27,77.15,7.46,37.6,4.15,35.53,418.67,238.58,11.0,11.0,0.5,0.0,6.0,2.0,4.0,0.0,0.0,236.311,48.34,2.06,2175.0,610.0,21.0,1.79,17,14,0,3,0,0,17.03,1,2.926000000000001
20.65,19.48,14.19,28.3,20.03,491.36,326.31,165.06,407.79,83.57,66.96,7.18,31.67,3.81,48.42,315.63,182.79,8.0,8.0,0.4,0.0,5.0,3.0,5.0,0.0,0.0,195.218,35.7,2.06,1125.0,358.0,15.0,3.25,14,10,1,3,0,0,14.04,1,1.33192
21.23,14.17,20.61,28.92,21.04,467.93,281.75,186.18,353.43,114.5,66.17,6.83,31.61,3.85,35.53,307.06,183.97,8.0,8.0,0.3,0.0,5.0,2.0,4.0,0.0,0.0,214.65,35.7,2.06,1125.0,358.0,15.0,3.55,14,10,0,3,0,0,14.04,1,2.2819000000000003
25.15,28.97,30.85,15.64,25.79,507.18,355.27,151.91,392.4,114.79,82.05,6.82,39.36,5.26,61.56,367.52,222.49,8.0,9.0,0.23,0.0,6.0,3.0,5.0,0.0,0.0,265.24,59.23,1.66,2485.0,747.0,24.0,4.87,19,13,1,4,0,0,58.06,2,2.4226
24.22,22.91,16.66,33.08,23.51,552.41,356.04,196.37,448.5,103.91,74.53,7.78,33.77,4.08,44.76,370.01,212.98,10.0,10.0,0.42,0.0,7.0,3.0,6.0,0.0,0.0,224.256,43.06,2.07,1916.0,537.0,18.0,2.91,16,12,0,4,0,0,16.04,1,2.0272
21.23,20.78,14.44,28.47,20.9,492.05,312.91,179.14,420.91,71.14,68.04,7.14,31.44,4.28,35.53,322.9,186.93,8.0,8.0,0.36,0.0,5.0,2.0,4.0,0.0,0.0,194.23,35.87,2.1,1072.0,351.0,15.0,2.1,14,11,0,3,0,0,14.03,1,1.93692
32.73,37.07,33.27,27.84,31.36,598.31,395.35,202.96,528.23,70.08,85.43,7.31,55.7,5.4,38.77,467.15,278.43,14.0,14.0,0.5,0.0,10.0,3.0,5.0,0.0,0.0,320.21,60.94,2.36,3462.0,929.0,25.0,3.86,20,14,1,3,0,0,20.06,1,2.9125000000000014
20.36,20.78,13.52,26.78,20.29,457.57,308.97,148.61,311.72,145.86,66.03,6.72,33.01,4.4,61.55,305.54,181.04,8.0,8.0,0.3,0.0,5.0,3.0,5.0,1.0,2.0,195.218,35.87,2.1,1072.0,351.0,15.0,2.99,14,10,1,3,0,0,14.04,1,1.2107
23.87,29.1,27.52,15.01,25.75,496.64,301.71,194.94,432.16,64.49,76.19,6.29,38.09,4.81,48.42,345.56,208.97,7.0,7.0,0.23,2.0,5.0,3.0,5.0,0.0,0.0,231.251,50.34,1.78,1772.0,556.0,23.0,2.15,17,13,1,3,0,0,52.04,2,2.1767000000000003
19.04,25.42,18.86,12.85,19.14,450.08,273.53,176.55,374.19,75.89,63.26,6.53,30.34,4.15,35.53,290.65,170.08,7.0,7.0,0.3,0.0,5.0,2.0,4.0,0.0,0.0,180.203,31.81,1.87,860.0,290.0,13.0,2.39,13,10,0,3,0,0,13.03,1,1.6285
20.93,27.46,21.25,14.08,20.9,470.47,291.65,178.83,418.17,52.3,68.46,6.59,32.9,3.99,35.53,322.37,187.09,8.0,8.0,0.36,0.0,5.0,2.0,4.0,0.0,0.0,194.23,36.11,2.15,1026.0,344.0,16.0,2.73,14,11,0,3,0,0,14.03,1,1.93692
24.48,25.51,32.27,15.68,24.25,503.47,331.88,171.59,400.3,103.17,79.26,6.66,35.84,4.68,68.12,363.42,217.93,11.0,11.0,0.33,0.0,6.0,4.0,7.0,1.0,1.0,237.255,48.83,2.23,1820.0,568.0,22.0,2.3,17,12,1,4,0,0,17.05,1,1.8267
20.99,27.73,21.28,13.96,21.06,461.04,260.33,200.71,350.4,110.64,67.74,6.51,30.89,4.07,35.53,306.33,184.08,8.0,8.0,0.3,0.0,5.0,2.0,4.0,0.0,0.0,214.65,36.11,2.15,1026.0,344.0,16.0,1.51,14,10,0,3,0,0,14.04,1,2.2819000000000003
19.87,26.83,19.55,13.23,19.77,452.03,296.31,155.72,331.12,120.91,65.88,6.59,31.35,3.77,55.76,301.63,178.61,8.0,8.0,0.3,0.0,5.0,3.0,6.0,1.0,1.0,196.202,36.11,2.15,1026.0,344.0,16.0,2.2,14,10,0,4,0,0,14.04,1,1.3340999999999998
23.73,30.76,24.2,16.23,23.51,535.03,349.89,185.14,454.15,80.87,76.5,6.56,37.97,4.82,44.76,369.7,212.99,10.0,10.0,0.42,0.0,7.0,3.0,6.0,0.0,0.0,224.256,43.99,2.26,1577.0,495.0,19.0,2.54,16,12,0,4,0,0,16.04,1,2.0272
22.88,17.03,20.63,30.99,22.33,527.79,377.53,150.26,437.33,90.46,67.2,7.43,34.57,3.81,61.31,331.61,197.31,9.0,9.0,0.44,0.0,6.0,4.0,6.0,0.0,0.0,228.27,39.41,1.94,1472.0,440.0,17.0,2.35,15,9,2,3,1,0,15.06,1,1.1404
24.13,22.23,17.26,32.89,23.98,474.36,287.2,187.15,394.73,79.63,71.14,7.18,36.18,4.17,43.37,334.73,202.31,9.0,9.0,0.3,0.0,5.0,2.0,4.0,0.0,0.0,246.71,40.43,2.09,1262.0,410.0,18.0,3.6,15,10,0,3,1,0,15.05,1,2.0107
20.73,16.99,16.22,28.97,19.4,486.82,324.51,162.31,391.85,94.97,61.0,7.45,28.93,3.54,43.37,311.0,179.28,12.0,11.0,0.75,0.0,7.0,2.0,4.0,0.0,0.0,190.26,26.44,3.08,794.0,256.0,10.0,1.41,12,8,0,3,1,0,11.04,0,1.2618
25.46,34.86,18.1,23.44,25.13,533.99,354.04,179.95,473.21,60.78,74.38,7.83,32.7,3.99,26.3,359.59,213.63,9.0,9.0,0.42,0.0,7.0,1.0,2.0,0.0,0.0,224.32,38.34,1.78,1656.0,468.0,15.0,3.62,15,12,0,2,1,0,15.03,1,2.5254000000000003
27.2,20.76,21.4,39.43,25.04,584.41,405.52,178.89,457.89,126.52,75.56,9.14,34.22,3.95,52.6,384.23,224.16,15.0,14.0,0.78,0.0,10.0,2.0,4.0,0.0,0.0,252.34,36.49,3.17,1879.0,500.0,14.0,4.35,15,9,0,4,2,0,14.06,0,1.5365
21.18,19.76,14.97,28.8,21.5,432.28,286.34,145.93,363.73,68.55,64.92,6.87,28.23,3.77,26.3,298.29,179.88,7.0,7.0,0.3,0.0,5.0,1.0,2.0,0.0,0.0,196.26,31.81,1.87,860.0,290.0,13.0,3.17,13,10,0,2,1,0,13.03,1,2.3418
28.56,34.36,31.97,19.36,26.69,562.5,406.17,156.33,430.53,131.98,86.4,6.33,46.05,6.01,105.69,423.95,251.15,15.0,15.0,0.46,0.0,8.0,4.0,8.0,2.0,2.0,283.28,64.76,2.81,2499.0,800.0,29.0,1.1,20,13,1,6,0,0,20.07,1,1.30362
24.03,28.16,27.89,16.03,25.44,469.35,319.12,150.24,423.59,45.76,72.62,5.83,40.97,4.94,42.09,345.47,204.67,7.0,7.0,0.31,2.0,4.0,1.0,2.0,1.0,1.0,217.268,47.25,1.69,1256.0,440.0,22.0,4.07,16,13,1,2,0,0,49.03,2,2.581920000000001
23.03,24.21,28.64,16.24,22.47,471.93,273.76,198.17,376.03,95.9,68.75,6.45,36.97,4.34,52.08,322.85,197.22,9.0,9.0,0.44,0.0,4.0,3.0,4.0,0.0,0.0,249.09,41.63,2.28,1072.0,380.0,20.0,2.88,15,9,2,2,0,0,15.06,1,2.19742
21.8,24.85,26.29,14.28,23.67,441.85,300.51,141.34,379.24,62.61,68.62,5.98,35.1,4.39,42.09,313.12,187.59,6.0,6.0,0.25,2.0,4.0,1.0,2.0,1.0,1.0,203.241,42.39,1.71,1092.0,381.0,19.0,3.15,15,12,1,2,0,0,46.03,2,2.2735000000000003
24.89,32.46,23.31,18.9,24.03,513.49,324.57,188.92,409.88,103.61,72.58,7.45,41.19,4.47,67.76,339.49,212.67,10.0,10.0,0.5,0.0,6.0,3.0,5.0,1.0,1.0,242.29,44.63,2.34,1484.0,480.0,19.0,4.63,16,10,2,3,1,0,16.06,1,0.9875
22.2,23.26,27.55,15.79,21.99,504.2,347.27,156.93,467.28,36.92,68.56,6.54,36.73,4.36,26.3,337.7,194.62,8.0,8.0,0.42,0.0,4.0,1.0,2.0,0.0,0.0,192.258,36.84,2.29,922.0,327.0,16.0,2.88,14,12,0,2,0,0,14.02,1,2.409040000000001
20.95,23.58,24.74,14.54,20.97,427.07,258.35,168.71,319.75,107.32,65.18,6.02,35.53,4.57,46.53,298.48,183.33,8.0,8.0,0.3,0.0,4.0,2.0,4.0,1.0,1.0,214.65,37.03,2.33,891.0,322.0,17.0,3.81,14,10,0,3,0,0,14.04,1,2.1512000000000007
19.67,23.83,21.37,13.83,19.7,419.76,270.59,149.17,297.09,122.67,62.07,6.01,34.94,4.33,66.76,292.65,177.84,8.0,8.0,0.3,0.0,4.0,3.0,6.0,2.0,2.0,196.202,37.03,2.33,891.0,322.0,17.0,3.23,14,10,0,4,0,0,14.04,1,1.2033999999999998
21.44,20.42,14.95,28.95,21.27,436.09,254.63,181.46,398.8,37.29,63.86,6.68,32.19,3.8,26.3,293.82,179.22,7.0,7.0,0.3,0.0,4.0,1.0,2.0,0.0,0.0,243.1,32.46,1.98,794.0,278.0,14.0,3.64,13,10,0,2,0,0,13.03,1,2.5547000000000004
20.12,14.33,19.74,26.3,20.22,456.83,311.02,145.81,419.63,37.2,62.74,6.52,33.69,3.95,26.3,305.35,177.8,7.0,7.0,0.36,0.0,4.0,1.0,2.0,0.0,0.0,178.231,32.46,1.98,794.0,278.0,14.0,2.88,13,11,0,2,0,0,13.02,1,2.10062
20.23,19.64,14.13,26.94,20.33,431.31,266.5,164.81,394.0,37.31,62.64,6.49,32.26,3.8,26.3,289.74,174.92,7.0,7.0,0.3,0.0,4.0,1.0,2.0,0.0,0.0,198.65,32.46,1.98,794.0,278.0,14.0,3.88,13,10,0,2,0,0,13.03,1,2.4456000000000007
19.42,13.26,19.4,25.6,19.6,423.33,269.96,153.37,346.71,76.61,62.49,6.54,29.55,3.7,52.32,288.17,171.91,7.0,7.0,0.3,0.0,4.0,2.0,3.0,1.0,2.0,179.219,32.46,1.98,794.0,278.0,14.0,5.09,13,10,1,2,0,0,13.03,1,1.3744
20.86,21.17,27.23,14.17,20.79,453.1,320.61,132.49,377.67,75.43,66.73,6.75,34.31,4.29,55.73,308.76,186.08,9.0,9.0,0.27,0.0,5.0,3.0,5.0,0.0,0.0,205.213,39.68,1.99,1422.0,432.0,17.0,3.85,15,11,1,3,0,0,15.04,1,1.7595
21.81,21.32,16.02,28.08,21.6,476.29,319.7,156.59,391.19,85.09,67.56,6.65,33.86,4.12,55.76,331.5,195.43,9.0,9.0,0.36,0.0,5.0,3.0,6.0,1.0,1.0,210.229,40.77,2.16,1194.0,400.0,19.0,1.94,15,11,0,4,0,0,15.04,1,1.5064
18.88,13.56,18.67,24.42,19.07,421.9,284.43,137.47,329.19,92.72,60.16,6.32,33.29,4.05,46.53,283.99,169.39,7.0,7.0,0.3,0.0,4.0,2.0,4.0,1.0,1.0,180.203,32.46,1.98,794.0,278.0,14.0,2.11,13,10,0,3,0,0,13.03,1,1.4978
23.87,17.58,23.34,30.67,23.51,538.31,410.32,127.98,446.75,91.56,73.78,7.02,38.92,4.12,44.76,369.43,213.04,10.0,10.0,0.42,0.0,6.0,3.0,6.0,0.0,0.0,224.256,44.85,2.35,1491.0,479.0,21.0,2.46,16,12,0,4,0,0,16.04,1,1.8094
21.0,20.23,14.86,27.9,20.97,478.06,359.46,118.6,421.71,56.35,66.56,7.08,30.28,3.58,35.53,321.52,187.04,8.0,8.0,0.36,0.0,5.0,2.0,4.0,0.0,0.0,194.23,36.1,2.15,1066.0,348.0,16.0,4.64,14,11,0,3,0,0,14.03,1,1.8008000000000002
20.08,19.72,14.27,26.24,20.22,457.55,312.15,145.4,420.4,37.15,62.66,6.55,31.77,3.86,26.3,305.8,177.76,7.0,7.0,0.36,0.0,4.0,1.0,2.0,0.0,0.0,178.231,32.62,2.02,752.0,272.0,14.0,2.67,13,11,0,2,0,0,13.02,1,2.10062
17.93,12.98,17.67,23.15,18.46,413.09,288.91,124.18,363.38,49.71,56.01,5.89,29.01,3.73,26.3,273.35,160.98,6.0,6.0,0.3,0.0,4.0,1.0,2.0,0.0,0.0,164.204,28.65,2.11,592.0,221.0,12.0,1.61,12,10,0,2,0,0,12.02,1,1.7922
20.87,20.68,27.03,14.91,21.27,420.4,259.22,161.17,382.67,37.73,61.96,5.85,32.19,3.83,26.3,292.81,179.38,7.0,7.0,0.3,0.0,4.0,1.0,2.0,0.0,0.0,243.1,32.86,2.07,716.0,266.0,15.0,1.23,13,10,0,2,0,0,13.03,1,2.5547000000000013
25.29,26.4,31.87,17.62,24.73,547.69,388.9,158.79,467.87,79.82,77.62,7.09,41.04,4.97,52.6,378.57,223.47,11.0,11.0,0.38,0.0,7.0,2.0,4.0,0.0,0.0,236.267,49.3,2.32,1694.0,550.0,22.0,4.85,17,13,0,4,0,0,17.04,1,1.9689
17.36,17.48,22.16,12.44,17.56,415.44,294.24,121.21,362.71,52.73,56.38,5.99,31.34,3.87,39.19,266.69,156.59,6.0,6.0,0.33,0.0,4.0,2.0,3.0,0.0,0.0,165.192,28.65,2.11,592.0,221.0,12.0,2.26,12,9,1,2,0,0,12.03,1,1.1872
17.26,16.74,22.61,12.42,17.56,407.09,290.63,116.47,353.29,53.8,56.07,5.98,28.61,3.5,39.19,265.82,156.71,6.0,6.0,0.33,0.0,4.0,2.0,3.0,0.0,0.0,165.192,28.65,2.11,592.0,221.0,12.0,2.75,12,9,1,2,0,0,12.03,1,1.1872
17.56,22.28,17.44,12.96,17.13,407.25,285.96,121.29,347.66,59.59,53.8,5.84,29.82,3.76,26.3,253.62,152.41,6.0,6.0,0.38,0.0,4.0,1.0,2.0,0.0,0.0,170.23,25.1,1.89,439.0,173.0,9.0,1.1,11,8,0,2,1,0,11.03,1,1.8537
17.21,17.49,21.76,12.36,17.56,406.77,299.2,107.58,351.57,55.21,56.48,5.96,29.01,3.64,39.19,265.79,156.64,6.0,6.0,0.33,0.0,4.0,2.0,3.0,0.0,0.0,165.192,28.65,2.11,592.0,221.0,12.0,3.59,12,9,1,2,0,0,12.03,1,1.1872
17.63,17.52,22.55,12.81,17.13,393.3,280.82,112.48,333.15,60.15,54.38,5.98,27.96,3.44,26.3,252.96,152.41,6.0,6.0,0.38,0.0,4.0,1.0,2.0,0.0,0.0,170.23,25.1,1.89,439.0,173.0,9.0,3.21,11,8,0,2,1,0,11.03,1,1.8537
24.08,23.47,17.71,31.06,23.6,497.46,367.77,129.68,398.91,98.55,70.2,7.32,36.34,4.55,52.08,330.45,202.13,9.0,9.0,0.44,0.0,5.0,3.0,4.0,0.0,0.0,246.71,40.76,2.15,1215.0,402.0,19.0,4.69,15,9,2,2,1,0,15.06,1,1.9575
25.82,23.91,16.75,36.81,25.63,508.81,370.76,138.06,440.8,68.02,76.43,7.8,31.78,3.6,52.08,346.17,214.5,6.0,7.0,0.25,0.0,5.0,3.0,4.0,0.0,0.0,248.3,49.6,1.71,1958.0,581.0,20.0,4.84,17,12,2,2,1,0,52.05,2,2.3107
25.09,34.06,23.1,18.11,23.08,531.66,402.44,129.21,423.63,108.02,73.57,7.98,37.35,4.4,68.29,355.21,212.72,11.0,11.0,0.5,0.0,6.0,3.0,5.0,1.0,1.0,242.29,43.71,2.19,1736.0,514.0,17.0,3.91,16,10,2,3,1,0,16.06,1,1.5972
25.17,34.24,22.97,18.3,23.17,510.89,329.73,181.17,366.51,144.39,72.33,7.94,34.46,4.07,68.29,338.96,209.85,11.0,11.0,0.44,0.0,6.0,3.0,5.0,1.0,1.0,262.71,43.71,2.19,1736.0,514.0,17.0,4.49,16,9,2,3,1,0,16.07,1,1.426
22.99,31.25,21.44,16.28,21.26,484.86,346.84,138.02,361.87,122.99,68.56,7.38,35.08,4.12,68.29,322.66,195.75,10.0,10.0,0.44,0.0,5.0,3.0,5.0,1.0,1.0,228.27,39.88,2.04,1363.0,425.0,15.0,3.94,15,9,2,3,1,0,15.06,1,1.2071
20.72,20.07,14.71,27.39,19.44,441.39,289.74,151.65,302.2,139.19,63.66,6.69,31.94,3.67,68.29,290.91,178.96,9.0,9.0,0.38,0.0,5.0,3.0,5.0,1.0,1.0,214.24,35.88,2.15,1079.0,351.0,14.0,4.18,14,8,2,3,1,0,14.06,1,0.817
27.08,32.68,30.54,18.02,27.74,506.91,377.73,129.18,407.09,99.81,80.09,5.75,42.46,5.27,55.76,373.66,230.05,9.0,9.0,0.31,2.0,5.0,3.0,6.0,1.0,1.0,266.31,55.93,1.81,1969.0,623.0,26.0,3.02,18,13,0,4,1,0,55.05,2,2.7211000000000016
23.16,27.81,26.41,15.27,24.62,442.71,327.14,115.57,398.43,44.27,70.45,5.75,36.49,4.5,26.3,315.96,195.53,6.0,6.0,0.25,2.0,4.0,1.0,2.0,0.0,0.0,220.29,42.39,1.71,1092.0,381.0,19.0,3.16,15,12,0,2,1,0,46.03,2,3.0069000000000017
