ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_std_top2%mu,cluster,sigma-price,sigma-avail,sigma-url
POOL-00016260,"InChI=1S/C13H18O2/c1-13(2,3)11-7-4-10(5-8-11)6-9-12(14)15/h4-5,7-8H,6,9H2,1-3H3,(H,14,15)",CC(C)(C)c1ccc(CCC(=O)O)cc1,330.5487400232008,False,['1208-64-6'],0.1777765582,1,$99.70/1 G,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/otv000101
POOL-00013442,"InChI=1S/C12H16O2/c1-2-3-4-7-10-8-5-6-9-11(10)12(13)14/h5-6,8-9H,2-4,7H2,1H3,(H,13,14)",CCCCCc1ccccc1C(=O)O,304.9449683597644,False,"['26311-42-2', '60510-95-4']",0.1746438813,1,$398.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph007500
POOL-00025401,"InChI=1S/C13H18O2/c1-8-6-10(13(3,4)5)7-9(2)11(8)12(14)15/h6-7H,1-5H3,(H,14,15)",Cc1cc(C(C)(C)C)cc(C)c1C(=O)O,374.48235938432526,False,['58537-98-7'],0.1821102119,1,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph011267
POOL-00038674,"InChI=1S/C11H16O2/c1-2-3-4-9-13-11-7-5-10(12)6-8-11/h5-8,12H,2-4,9H2,1H3",CCCCCOc1ccc(O)cc1,228.35052415286447,False,['18979-53-8'],0.1760722138,1,,,
POOL-00014988,"InChI=1S/C12H16O3/c1-12(2,3)8-5-6-10(13)9(7-8)11(14)15-4/h5-7,13H,1-4H3",COC(=O)c1cc(C(C)(C)C)ccc1O,374.94388858544266,False,['52888-72-9'],0.2800996968,1,,,
POOL-00032883,"InChI=1S/C12H18O2/c1-2-3-4-9-14-12-7-5-11(10-13)6-8-12/h5-8,13H,2-4,9-10H2,1H3",CCCCCOc1ccc(CO)cc1,241.00357133216272,False,['81720-38-9'],0.2024877844,1,,,
POOL-00041725,"InChI=1S/C12H18O2/c1-2-3-4-5-6-10-7-8-11(13)9-12(10)14/h7-9,13-14H,2-6H2,1H3",CCCCCCc1ccc(O)cc1O,281.65026016439094,False,['136-77-6'],0.2311439998,1,$78.80/25 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/209465
POOL-00012029,"InChI=1S/C12H18O3/c1-2-3-4-5-10-9(8-12(14)15)6-7-11(10)13/h3-4,9-10H,2,5-8H2,1H3,(H,14,15)",CCC=CCC1C(=O)CCC1CC(=O)O,268.0407970585362,False,['77026-92-7'],0.215152388,1,$128.00/100 MG,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/sigma/j2500
POOL-00041981,"InChI=1S/C12H16O3/c1-9(2)7-8-15-12(14)10-5-3-4-6-11(10)13/h3-6,9,13H,7-8H2,1-2H3",CC(C)CCOC(=O)c1ccccc1O,331.39404607382073,False,"['87-20-7', '34377-38-3']",0.311387124,1,,,
POOL-00038675,"InChI=1S/C12H18O2/c1-2-3-4-5-10-14-12-8-6-11(13)7-9-12/h6-9,13H,2-5,10H2,1H3",CCCCCCOc1ccc(O)cc1,241.00357133216272,False,['18979-55-0'],0.1846370533,1,,,
POOL-00034940,"InChI=1S/C12H16O3/c1-15-11-8-6-10(7-9-11)4-2-3-5-12(13)14/h6-9H,2-5H2,1H3,(H,13,14)",COc1ccc(CCCCC(=O)O)cc1,303.1481998735926,False,['7508-04-5'],0.1805307051,1,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s126977
POOL-00043058,"InChI=1S/C12H18O/c1-3-4-5-6-11-8-7-10(2)9-12(11)13/h7-9,13H,3-6H2,1-2H3",CCCCCc1ccc(C)cc1O,265.82702860389765,False,['1300-94-3'],0.1885559344,1,$218.00/nan,"Only 4 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/sial/y0001244
POOL-00043395,"InChI=1S/C12H18O/c1-2-3-4-5-8-11-9-6-7-10-12(11)13/h6-7,9-10,13H,2-5,8H2,1H3",CCCCCCc1ccccc1O,242.634721949221,False,['3226-32-2'],0.2002754022,1,$398.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph007151
POOL-00037926,"InChI=1S/C12H22O2/c13-12(14)10-6-2-5-9-11-7-3-1-4-8-11/h11H,1-10H2,(H,13,14)",O=C(O)CCCCCC1CCCCC1,159.70466441100885,False,['4354-56-7'],0.2320655564,1,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph003785
POOL-00025416,"InChI=1S/C10H14O3/c1-6-7(9(11)12)5-8(13-6)10(2,3)4/h5H,1-4H3,(H,11,12)",Cc1oc(C(C)(C)C)cc1C(=O)O,328.42932428668155,False,['38422-62-7'],0.2141379066,1,,,
POOL-00036561,"InChI=1S/C12H20O3/c1-2-3-4-5-10-9(8-12(14)15)6-7-11(10)13/h9-10H,2-8H2,1H3,(H,14,15)",CCCCCC1C(=O)CCC1CC(=O)O,235.02173091204665,False,['3572-64-3'],0.221298797,1,,,
POOL-00029207,"InChI=1S/C10H14O3/c1-6(2)4-8-5-9(10(11)12)7(3)13-8/h5-6H,4H2,1-3H3,(H,11,12)",Cc1oc(CC(C)C)cc1C(=O)O,309.9698017089352,False,['462068-52-6'],0.2250624263,1,,,
POOL-00043187,"InChI=1S/C13H20O/c1-2-3-4-5-6-7-12-8-10-13(14)11-9-12/h8-11,14H,2-7H2,1H3",CCCCCCCc1ccc(O)cc1,237.9174050049824,False,"['1987-50-4', '72624-02-3']",0.1805001533,1,,,
POOL-00043296,"InChI=1S/C12H18O/c1-2-3-4-5-6-11-7-9-12(13)10-8-11/h7-10,13H,2-6H2,1H3",CCCCCCc1ccc(O)cc1,225.38472194922093,False,['2446-69-7'],0.1921727115,1,"$212.00
$63.60/5 G","Only 2 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/778508
POOL-00021536,"InChI=1S/C13H20O/c1-6-13(4,5)11-7-9(2)12(14)10(3)8-11/h7-8,14H,6H2,1-5H3",CCC(C)(C)c1cc(C)c(O)c(C)c1,314.0839539725083,False,['91798-63-9'],0.1959000928,1,$106.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s943738
POOL-00043158,"InChI=1S/C14H22O/c1-5-10(3)12-7-8-14(15)13(9-12)11(4)6-2/h7-11,15H,5-6H2,1-4H3",CCC(C)c1ccc(O)c(C(C)CC)c1,317.11478097344,False,['1849-18-9'],0.2019070584,1,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s367907
POOL-00030088,"InChI=1S/C12H18O/c13-11-7-2-1-4-8-12-9-5-3-6-10-12/h3,5-6,9-10,13H,1-2,4,7-8,11H2",OCCCCCCc1ccccc1,205.62427837286376,False,['2430-16-2'],0.1878345492,1,,,
POOL-00037047,"InChI=1S/C11H14O2/c1-6-5-10(11(12)13)9(4)8(3)7(6)2/h5H,1-4H3,(H,12,13)",Cc1cc(C(=O)O)c(C)c(C)c1C,364.8432952193856,False,['2529-39-7'],0.204552705,1,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s35158
POOL-00040871,"InChI=1S/C14H22O2/c1-13(2,3)9-7-10(14(4,5)6)12(16)8-11(9)15/h7-8,15-16H,1-6H3",CC(C)(C)c1cc(C(C)(C)C)c(O)cc1O,357.1719728728982,False,['5374-06-1'],0.1737342008,1,,,
POOL-00039418,"InChI=1S/C14H22O2/c1-13(2,3)9-7-10(14(4,5)6)12(16)11(15)8-9/h7-8,15-16H,1-6H3",CC(C)(C)c1cc(O)c(O)c(C(C)(C)C)c1,392.4219728728982,False,"['1020-31-1', '122983-47-5']",0.1751832939,1,$83.00/25 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/d45800
POOL-00030495,"InChI=1S/C12H24O2/c1-3-11(7-6-10(2)13)9-12-5-4-8-14-12/h10-13H,3-9H2,1-2H3",CCC(CCC(C)O)CC1CCCO1,139.25715550266415,False,['281676-71-9'],0.2000960343,1,$28.60/50MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r397458
POOL-00036932,"InChI=1S/C12H14O4/c1-2-3-8-11(13)16-10-7-5-4-6-9(10)12(14)15/h4-7H,2-3,8H2,1H3,(H,14,15)",CCCCC(=O)Oc1ccccc1C(=O)O,384.3600796599689,False,['64206-54-8'],0.1891065796,1,$131.00/100 MG,"Only 2 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/sigma/v2889
POOL-00031182,"InChI=1S/C12H16O4/c1-7-5-9(11(13)15-3)10(6-8(7)2)12(14)16-4/h5-6H2,1-4H3",COC(=O)C1=C(C(=O)OC)CC(C)=C(C)C1,351.82294101305865,False,['14309-24-1'],0.1724963849,1,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r227951
POOL-00038107,"InChI=1S/C12H14O3/c13-11(8-4-5-9-12(14)15)10-6-2-1-3-7-10/h1-3,6-7H,4-5,8-9H2,(H,14,15)",O=C(O)CCCCC(=O)c1ccccc1,329.98028532933694,False,['4144-62-1'],0.1785336692,1,,,
POOL-00036915,"InChI=1S/C11H16O3/c1-11(2,3)8-5-7(14-4)6-9(12)10(8)13/h5-6,12-13H,1-4H3",COc1cc(O)c(O)c(C(C)(C)C)c1,337.12125999684184,False,['80284-15-7'],0.212216202,1,,,
POOL-00021112,InChI=1S/C13H18O2/c1-7-8(2)10(4)12(13(14)15-6)11(5)9(7)3/h1-6H3,COC(=O)c1c(C)c(C)c(C)c(C)c1C,388.0295090090517,False,['28195-45-1'],0.191323694,1,$106.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s35956
POOL-00005846,"InChI=1S/C12H15BrO/c1-8(14)9-5-6-10(11(13)7-9)12(2,3)4/h5-7H,1-4H3",CC(=O)c1ccc(C(C)(C)C)c(Br)c1,361.0747455887142,False,['91766-61-9'],0.1762014153,1,,,
POOL-00039754,"InChI=1S/C15H24O/c1-10-8-11(14(2,3)4)9-12(13(10)16)15(5,6)7/h8-9,16H,1-7H3",Cc1cc(C(C)(C)C)cc(C(C)(C)C)c1O,389.1215828475769,False,['616-55-7'],0.2003358839,1,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s879916
POOL-00038768,"InChI=1S/C15H24O/c1-10-8-11(14(2,3)4)13(16)12(9-10)15(5,6)7/h8-9,16H,1-7H3",Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,353.871582847577,False,['128-37-0'],0.1792955015,1,$93.70/1 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/sial/phr1117
POOL-00017372,"InChI=1S/C13H16O2/c1-3-11(2)15-13(14)10-9-12-7-5-4-6-8-12/h4-11H,3H2,1-2H3",CCC(C)OC(=O)C=Cc1ccccc1,327.6490065043201,False,['17377-82-1'],0.1851265083,1,$134.00/25 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph000647
POOL-00027862,"InChI=1S/C11H13BrO3/c1-2-3-6-15-10-5-4-8(12)7-9(10)11(13)14/h4-5,7H,2-3,6H2,1H3,(H,13,14)",CCCCOc1ccc(Br)cc1C(=O)O,349.6863125286536,False,['60783-92-8'],0.2299328013,1,$28.60/10MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/l255823
POOL-00009004,"InChI=1S/C9H8Br2O3/c1-2-14-9(13)6-3-5(10)4-7(11)8(6)12/h3-4,12H,2H2,1H3",CCOC(=O)c1cc(Br)cc(Br)c1O,363.31985381856936,False,['64831-28-3'],0.2162463947,1,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph000440
POOL-00038650,"InChI=1S/C10H20O3/c1-2-3-4-5-6-7-8-13-9-10(11)12/h2-9H2,1H3,(H,11,12)",CCCCCCCCOCC(=O)O,123.33826575305268,False,['63632-58-6'],0.1987350717,1,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph010016
POOL-00032760,"InChI=1S/C14H28O/c1-3-5-8-12(4-2)11-13-9-6-7-10-14(13)15/h12-15H,3-11H2,1-2H3",CCCCC(CC)CC1CCCCC1O,155.41769007724454,False,['77189-05-0'],0.1760126459,1,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s349178
POOL-00040031,"InChI=1S/C14H21BrO/c1-13(2,3)10-7-9(15)8-11(12(10)16)14(4,5)6/h7-8,16H,1-6H3",CC(C)(C)c1cc(Br)cc(C(C)(C)C)c1O,359.17197287289827,False,['1139-52-2'],0.1996632024,1,$143.00/25 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/394378
POOL-00042345,"InChI=1S/C15H22O3/c1-3-5-8-12(4-2)11-18-15(17)13-9-6-7-10-14(13)16/h6-7,9-10,12,16H,3-5,8,11H2,1-2H3",CCCCC(CC)COC(=O)c1ccccc1O,373.7563927847224,False,['118-60-5'],0.2163492434,1,$92.00/1 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/sial/phr1081
POOL-00040984,"InChI=1S/C14H14O2/c1-15-13-7-3-5-11(9-13)12-6-4-8-14(10-12)16-2/h3-10H,1-2H3",COc1cccc(-c2cccc(OC)c2)c1,432.1664870484334,False,['6161-50-8'],0.186922026,1,$360.00/10 G,"Only 1 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/d133205
POOL-00032741,"InChI=1S/C10H17NO2/c11-9-7-5-3-1-2-4-6-8-10(12)13/h1-8H2,(H,12,13)",N#CCCCCCCCCC(=O)O,172.25378417812814,False,['5810-19-5'],0.1958892427,1,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s367591
POOL-00039964,"InChI=1S/C14H22OS/c1-13(2,3)10-7-9(16)8-11(12(10)15)14(4,5)6/h7-8,15-16H,1-6H3",CC(C)(C)c1cc(S)cc(C(C)(C)C)c1O,359.17197287289827,False,['950-59-4'],0.1755550912,1,,,
POOL-00038990,InChI=1S/C14H24O4/c15-13-9-7-5-3-1-2-4-6-8-10-14(16)18-12-11-17-13/h1-12H2,O=C1CCCCCCCCCCC(=O)OCCO1,224.178546460492,False,"['54982-83-1', '5840-71-1']",0.1741902359,1,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s703443
POOL-00042807,"InChI=1S/C7H12O4/c1-11-7(10)5-3-2-4-6(8)9/h2-5H2,1H3,(H,8,9)",COC(=O)CCCCC(=O)O,141.3759999531186,False,['627-91-8'],0.1988832742,1,"$56.60
$33.96/5 G","Only 5 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/a26403
POOL-00022828,"InChI=1S/C7H15NO2/c1-2-3-4-6(8)5-7(9)10/h6H,2-5,8H2,1H3,(H,9,10)",CCCCC(N)CC(=O)O,103.7792291661388,False,['104883-48-9'],0.2415897472,1,$119.00/1 G,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/cbr00513
POOL-00041118,"InChI=1S/C6H7NO2/c1-3-9-6(8)5(2)4-7/h2-3H2,1H3",C=C(C#N)C(=O)OCC,166.38689879982144,False,"['7085-85-0', '25067-30-5']",0.1968669389,1,"$128.00
$76.80/5 G","Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/e1505
POOL-00015300,"InChI=1S/C6H13NO2S/c1-10-3-2-5(7)4-6(8)9/h5H,2-4,7H2,1H3,(H,8,9)",CSCCC(N)CC(=O)O,107.9209386162151,False,['158570-14-0'],0.1764492259,1,,,
POOL-00038571,"InChI=1S/C6H7NO2/c1-2-5-9-6(8)3-4-7/h2H,1,3,5H2",C=CCOC(=O)CC#N,145.6270750562502,False,['13361-32-5'],0.1790217392,1,$174.00/25 G,"Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/360961
POOL-00042272,"InChI=1S/C6H10O4S/c7-5(8)1-3-11-4-2-6(9)10/h1-4H2,(H,7,8)(H,9,10)",O=C(O)CCSCCC(=O)O,129.51770940319489,False,['111-17-1'],0.2140271769,1,$79.00/100 G,"Only 3 left in stock 
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/t30201
POOL-00004916,"InChI=1S/C14H18N2O/c1-17-12-4-5-14-13(8-12)11(9-15-14)10-16-6-2-3-7-16/h4-5,8-9,15H,2-3,6-7,10H2,1H3",COc1ccc2[nH]cc(CN3CCCC3)c2c1,511.9166087874616,False,['885526-18-1'],0.255134451,2,,,
POOL-00038679,"InChI=1S/C14H18N2/c1-10-5-3-6-11-12(9-15-14(10)11)13-7-4-8-16(13)2/h3,5-6,9,13,15H,4,7-8H2,1-2H3",Cc1cccc2c(C3CCCN3C)c[nH]c12,512.4297404862058,False,['19137-72-5'],0.179570071,2,$398.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph009141
POOL-00038582,"InChI=1S/C14H18N2/c1-2-6-14-13(5-1)12(11-15-14)7-10-16-8-3-4-9-16/h1-2,5-6,11,15H,3-4,7-10H2",c1ccc2c(CCN3CCCC3)c[nH]c2c1,466.2950065888088,False,['14008-96-9'],0.2199471226,2,$81.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph008074
POOL-00009470,"InChI=1S/C15H18N2/c1-2-4-15-14(3-1)10-13(11-17-15)9-12-5-7-16-8-6-12/h1-4,10-12,16H,5-9H2",c1ccc2ncc(CC3CCNCC3)cc2c1,501.0029086127958,False,['136701-92-3'],0.1888560362,2,,,
POOL-00043575,"InChI=1S/C14H18N2/c1-4-8-16(9-5-1)11-12-10-15-14-7-3-2-6-13(12)14/h2-3,6-7,10,15H,1,4-5,8-9,11H2",c1ccc2c(CN3CCCCC3)c[nH]c2c1,466.2950065888088,False,['5355-42-0'],0.2268371306,2,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r586714
POOL-00036053,"InChI=1S/C15H18N2/c1-2-6-13(7-3-1)16-10-12-11-17-15-9-5-4-8-14(12)15/h4-5,8-11,13,17H,1-3,6-7H2",C(=NC1CCCCC1)c1c[nH]c2ccccc12,518.456270918363,False,['93982-60-6'],0.2353091579,2,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s344966
POOL-00038634,"InChI=1S/C15H14N2/c1-2-4-15-14(3-1)13(11-17-15)6-5-12-7-9-16-10-8-12/h1-4,7-11,17H,5-6H2",c1ccc2c(CCc3ccncc3)c[nH]c2c1,610.9129188543341,False,['16571-49-6'],0.1911303006,2,$106.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s641774
POOL-00024037,"InChI=1S/C15H16N2/c16-15-7-6-13-10-17(11-14(13)8-15)9-12-4-2-1-3-5-12/h1-8H,9-11,16H2",Nc1ccc2c(c1)CN(Cc1ccccc1)C2,519.6999584541679,False,['127168-70-1'],0.2444525167,2,,,
POOL-00038681,"InChI=1S/C15H20N2/c1-12-5-4-8-17(10-12)11-13-9-16-15-7-3-2-6-14(13)15/h2-3,6-7,9,12,16H,4-5,8,10-11H2,1H3",CC1CCCN(Cc2c[nH]c3ccccc23)C1,500.3460582527705,False,['19213-30-0'],0.2513783325,2,,,
POOL-00038709,"InChI=1S/C15H20N2/c1-12-6-8-17(9-7-12)11-13-10-16-15-5-3-2-4-14(13)15/h2-5,10,12,16H,6-9,11H2,1H3",CC1CCN(Cc2c[nH]c3ccccc23)CC1,492.3460582527704,False,['21000-95-3'],0.261425211,2,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s425737
POOL-00005808,"InChI=1S/C15H18N2/c16-15(12-6-1-2-7-12)14-10-9-11-5-3-4-8-13(11)17-14/h3-5,8-10,12,15H,1-2,6-7,16H2",NC(c1ccc2ccccc2n1)C1CCCC1,515.0656760539641,False,['1159983-15-9'],0.2095420509,2,,,
POOL-00039029,"InChI=1S/C15H20N2/c1-2-4-15-14(3-1)13(11-17-15)6-5-12-7-9-16-10-8-12/h1-4,11-12,16-17H,5-10H2",c1ccc2c(CCC3CCNCC3)c[nH]c2c1,480.3824061523178,False,['63758-79-2'],0.2353890931,2,,,
POOL-00006584,"InChI=1S/C14H16N2/c1-10-2-3-14-12(8-10)13(9-16-14)11-4-6-15-7-5-11/h2-4,8-9,15-16H,5-7H2,1H3",Cc1ccc2[nH]cc(C3=CCNCC3)c2c1,548.8607252980671,False,['460354-14-7'],0.1853081483,2,$225.00/50 mg,Ships in 7 days - from Aldrich Partner.,https://www.sigmaaldrich.com/US/en/product/jwpharmlabllc/jwph3249d2d9?context=bbe
POOL-00003957,"InChI=1S/C15H20N2/c1-2-7-15-14(6-1)12(11-17-15)8-9-13-5-3-4-10-16-13/h1-2,6-7,11,13,16-17H,3-5,8-10H2",c1ccc2c(CCC3CCCCN3)c[nH]c2c1,480.3824061523178,False,['92647-73-9'],0.2360056356,2,$134.00/1 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph005054
POOL-00032247,"InChI=1S/C15H14N2/c1-2-7-15-14(6-1)12(11-17-15)8-9-13-5-3-4-10-16-13/h1-7,10-11,17H,8-9H2",c1ccc(CCc2c[nH]c3ccccc23)nc1,610.9129188543341,False,['16571-51-0'],0.2164872054,2,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s641766
POOL-00041659,"InChI=1S/C14H18N2O/c1-16-6-4-10(5-7-16)13-9-15-14-3-2-11(17)8-12(13)14/h2-3,8-10,15,17H,4-7H2,1H3",CN1CCC(c2c[nH]c3ccc(O)cc23)CC1,524.001773441521,False,['57477-39-1'],0.1772405922,2,$167.00/10 MG,"Estimated to ship on June 23, 2023
From MILWAUKEE",https://www.sigmaaldrich.com/US/en/product/sigma/b173
POOL-00036029,"InChI=1S/C15H20N2/c1-2-6-13(7-3-1)16-10-12-11-17-15-9-5-4-8-14(12)15/h4-5,8-9,11,13,16-17H,1-3,6-7,10H2",c1ccc2c(CNC3CCCCC3)c[nH]c2c1,480.3824061523178,False,['53924-03-1'],0.2616927161,2,$28.60/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/s344931
POOL-00035355,"InChI=1S/C13H14N2O/c1-8-13-10(5-6-14-8)11-7-9(16-2)3-4-12(11)15-13/h3-4,7,15H,5-6H2,1-2H3",COc1ccc2[nH]c3c(c2c1)CCN=C3C,580.8752736714824,False,['3589-73-9'],0.2030077643,2,"$69.20
$20.76/25 MG","Available to ship on May 26, 2023
Details...",https://www.sigmaaldrich.com/US/en/product/aldrich/m1626
POOL-00001999,"InChI=1S/C15H14N2/c1-11-15(12-7-3-2-4-8-12)17-14-10-6-5-9-13(14)16-11/h2-11,16H,1H3",CC1Nc2ccccc2N=C1c1ccccc1,558.1443199233929,False,['1965304-90-8'],0.2318177651,2,,,
POOL-00027947,"InChI=1S/C14H12N2O/c1-9-6-7-10(8-11(9)15)14-16-12-4-2-3-5-13(12)17-14/h2-8H,15H2,1H3",Cc1ccc(-c2nc3ccccc3o2)cc1N,652.504999755912,False,['292644-38-3'],0.2327828516,2,$28.60/25MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/r702668
POOL-00006863,"InChI=1S/C15H15NO/c16-12-6-8-13(9-7-12)17-15-10-5-11-3-1-2-4-14(11)15/h1-4,6-9,15H,5,10,16H2",Nc1ccc(OC2CCc3ccccc32)cc1,518.6999584541678,False,['937607-49-3'],0.1734614424,2,,,
POOL-00027588,"InChI=1S/C14H14N2S/c1-2-7-13-11(4-1)5-3-6-12(13)10-17-14-15-8-9-16-14/h1-7H,8-10H2,(H,15,16)",c1ccc2c(CSC3=NCCN3)cccc2c1,557.6556945784362,False,['102080-03-5'],0.1738555942,2,,,
POOL-00038175,"InChI=1S/C15H12N2/c1-2-7-13(8-3-1)16-15-11-10-12-6-4-5-9-14(12)17-15/h1-11H,(H,16,17)",c1ccc(N=c2ccc3ccccc3[nH]2)cc1,696.4485513688096,False,['5468-85-9'],0.1920500316,2,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph006814
POOL-00013434,"InChI=1S/C14H14N2/c1-10-3-4-11(2)16(10)13-5-6-14-12(9-13)7-8-15-14/h3-9,15H,1-2H3",Cc1ccc(C)n1-c1ccc2[nH]ccc2c1,624.1064572795341,False,['151273-51-7'],0.178832928,2,$172.00/nan,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph000412
POOL-00038965,"InChI=1S/C13H18N2/c1-3-15(4-2)10-11-9-14-13-8-6-5-7-12(11)13/h5-9,14H,3-4,10H2,1-2H3",CCN(CC)Cc1c[nH]c2ccccc12,426.78350293965394,False,['46397-90-4'],0.2278075841,2,$134.00/25 MG,We apologize but fulfillment and delivery of this product is delayed. We are working to minimize these delays as quickly as possible.,https://www.sigmaaldrich.com/US/en/product/aldrich/ph009428
