,DIMRED_FEAT_nn=50;md=0[dot]3_x,DIMRED_FEAT_nn=50;md=0[dot]3_y,DIMRED_FEAT_nn=50;md=0[dot]7_x,DIMRED_FEAT_nn=50;md=0[dot]7_y,DIMRED_CHEM_nn=50;md=0[dot]3_x,DIMRED_CHEM_nn=50;md=0[dot]3_y,DIMRED_CHEM_nn=50;md=0[dot]7_x,DIMRED_CHEM_nn=50;md=0[dot]7_y,ligand_label
252,11.293772,11.703594,11.159581,13.540107,7.0264945,4.8443656,2.3861492,1.592946,POOL-00043683
253,0.33219907,3.2032294,1.0679009,2.096874,5.57637,9.067327,4.773127,2.7609816,POOL-00019172
254,-2.1233983,12.397413,-2.631834,13.212052,6.9732623,7.2161045,4.4019246,0.56448644,POOL-00026412
255,2.3671503,12.123846,2.2321665,13.446468,6.747917,4.974348,2.3162224,1.4194248,POOL-00025216
256,0.47233066,8.064748,1.5334984,7.6735935,7.279559,7.668423,5.616315,1.1249077,POOL-00004413
257,-3.6642025,10.098552,-4.7038584,10.017147,7.0716057,4.9914885,2.4031625,1.8462117,POOL-00005499
258,2.7878783,2.3564878,4.635834,-0.3122303,6.4379373,9.243223,6.5958643,3.1226845,POOL-00023599
259,-1.3682709,10.347264,-1.4054251,10.474768,6.7654223,6.540957,3.000853,0.2073055,POOL-00040912
260,15.423838,10.728256,15.152587,8.673375,7.3281407,9.450258,1.7985858,0.46852937,POOL-00004953
261,1.5386258,11.663838,1.3028742,12.860648,4.2596364,9.276997,3.6736698,4.315894,POOL-00014865
262,7.293236,9.935493,6.486534,11.357114,5.8402653,9.234858,5.4631796,3.9016194,POOL-00012155
263,2.0173745,11.659433,2.0609007,12.84238,6.736512,9.804446,3.1482213,-1.1165216,POOL-00042214
264,2.8184814,11.404581,2.9323049,12.749364,7.221271,8.062218,5.2944183,1.6262693,POOL-00004230
265,10.918247,6.3680987,10.935324,5.865841,7.934898,7.3485203,2.2989736,1.6599106,POOL-00037532
266,0.66394883,7.2305307,1.5315506,6.5141125,7.0939674,7.686868,5.5445657,1.1177944,POOL-00003825
267,11.053292,6.519271,10.286492,6.2176228,6.568736,5.111375,2.0241334,0.69405013,POOL-00033036
268,9.673912,10.024521,10.393809,11.055161,4.1102514,9.764995,4.1516147,5.0436964,POOL-00009259
269,3.044021,11.142191,3.3820205,12.240307,5.9167757,10.275682,2.6776934,-0.848419,POOL-00038200
270,9.227066,7.184912,9.278111,6.939687,5.3631697,9.591404,3.4148874,2.426185,POOL-00035217
271,0.5100013,8.11303,0.9439064,7.6126976,4.311755,6.933708,3.396782,-0.06352825,POOL-00035865
272,10.516608,10.745972,11.711234,12.262616,3.5048876,8.642827,2.0352015,1.3249106,POOL-00033129
273,-0.538654,2.6782022,-0.28788367,1.8434408,6.913967,9.125054,6.672492,2.9081714,POOL-00038056
274,-0.6742315,9.164772,-0.3674129,8.984238,3.9210656,7.6942377,2.0633013,1.3389529,POOL-00042745
275,8.082679,8.161167,8.060409,8.430852,4.3971915,6.60704,2.7321484,0.3251578,POOL-00006949
276,1.3875296,11.83543,2.1695814,12.198692,6.3830576,4.4294677,2.2735755,0.6808599,POOL-00012655
277,-1.1367493,6.3861403,-0.5654011,5.089357,3.6604018,9.891024,2.9865394,-1.1478612,POOL-00033980
278,-0.5486523,9.012005,-0.35571054,8.67675,3.575738,9.068763,2.2248287,0.41880602,POOL-00028390
279,10.204907,11.686226,10.653217,13.400487,3.715744,9.86629,1.8576133,0.7464995,POOL-00033506
280,-3.5675616,10.433141,-4.30083,10.667971,3.9982984,9.968153,2.5482843,-0.6428307,POOL-00030734
281,8.56507,8.197239,8.619707,8.416731,6.013031,9.299807,5.9048247,4.2180705,POOL-00012203
282,-0.8180217,3.8507435,-0.3802108,3.6733212,7.02196,8.687644,6.82005,2.85068,POOL-00034609
283,10.0897455,5.2385178,9.972076,4.105973,5.127464,9.403791,3.1144452,2.0307488,POOL-00040917
284,12.233569,8.627572,10.8556385,9.753388,7.9215937,5.8555713,2.1927567,0.5845909,POOL-00031953
285,-1.8596643,6.462091,-1.3947387,5.2922797,6.0550475,7.958651,5.49074,2.0308619,POOL-00025526
286,9.812322,4.1181154,9.9503,2.3473053,4.422152,9.87604,3.0858698,2.0602856,POOL-00016626
287,14.550709,11.10741,14.36445,9.623436,7.046068,7.243341,4.525734,0.24129885,POOL-00035607
288,10.999699,10.386954,12.280893,11.659765,6.7414246,8.854878,6.949138,3.0332308,POOL-00010698
289,9.156937,7.042962,8.595933,6.8817945,5.7436576,10.107687,2.3348355,-0.3227437,POOL-00027730
290,-2.7800539,9.962271,-3.1249058,9.941414,6.296867,10.015997,2.5443408,-0.92390233,POOL-00034728
291,-3.240164,9.131632,-3.7526376,8.878674,5.432026,9.351676,2.9283178,2.5104737,POOL-00026669
292,8.621618,7.582878,8.594601,7.4466434,7.199666,6.6079674,3.3072522,0.4984767,POOL-00014027
293,10.456447,10.847223,11.55174,12.362954,4.266519,9.145075,2.8767295,3.408652,POOL-00029956
294,2.0548418,6.7133265,3.7015574,5.8851347,4.0649104,3.2983048,7.8334036,1.6511377,POOL-00016428
295,8.933554,11.198265,8.836641,12.581787,3.433556,6.867699,5.545917,0.19023377,POOL-00012856
296,0.7027347,5.18535,1.8028722,3.7021985,6.8602715,9.900879,3.5230696,-1.0678734,POOL-00035650
297,0.72816515,6.4845657,1.6208403,5.351149,6.552372,7.845221,5.6469464,1.6898652,POOL-00022103
298,-2.372707,11.400797,-2.993614,11.784661,6.4372287,4.837748,2.079079,0.53451717,POOL-00036959
299,-3.3168054,3.5567286,-4.1334643,5.371005,5.8627596,9.414352,5.5926914,4.295482,POOL-00027653
300,10.254213,8.278473,11.28512,8.015135,2.7849429,7.0652833,5.9255247,0.36503655,POOL-00010059
301,-0.33081198,2.101649,-0.40931672,1.0957211,6.365903,8.439846,6.631473,2.3904068,POOL-00012301
302,-0.23150866,6.096894,0.4798693,4.7700973,6.5316978,9.850307,3.0680523,-1.0205698,POOL-00028540
303,8.690576,11.78021,7.8769417,13.498774,5.105493,9.690681,4.849241,4.609837,POOL-00012026
304,-3.689988,10.314861,-4.580602,10.499053,3.1812522,8.135423,2.3979144,-0.24282974,POOL-00024471
305,8.9537,12.197275,8.489588,13.797821,3.6535175,6.999492,5.7391796,-0.2687899,POOL-00009187
306,2.27785,12.1861725,2.1519601,13.407313,4.561156,10.084219,2.0136807,1.5982344,POOL-00039973
307,9.749046,7.345016,9.915927,6.8987293,5.335882,3.4490538,5.3692117,0.69125926,POOL-00037817
308,3.5421278,11.504538,4.231207,13.164413,5.6113253,6.779467,6.4517083,1.644114,POOL-00035922
309,3.201565,11.561598,3.654707,13.121224,6.828767,7.179595,5.39208,0.99448913,POOL-00042783
310,11.21902,7.365409,11.043888,7.3491807,5.789374,10.023108,1.9185642,1.0844156,POOL-00024727
311,10.1171875,12.540738,10.217031,14.38478,6.814121,5.393975,2.4264054,1.6709391,POOL-00033002
312,8.3874,8.017508,7.684428,7.7108665,3.0390735,7.0421925,5.36194,-0.28006226,POOL-00039311
313,2.0625513,2.4124196,3.31174,0.27094957,6.712907,8.591815,5.754284,2.1265607,POOL-00036652
314,-1.1575091,9.496767,-0.81888694,9.570461,3.5070784,8.252136,2.3893094,-0.036785953,POOL-00024703
315,8.999084,3.314217,8.024877,1.5530037,7.964707,6.9477196,1.8618914,1.5481232,POOL-00028082
316,-1.7932938,12.977555,-2.149742,13.981145,6.5456066,3.736033,2.5942116,-0.074985206,POOL-00035300
317,-0.5661831,3.1553833,-0.10564666,2.8438673,7.2101455,8.4452305,6.3893886,2.2676709,POOL-00036082
318,-1.3598952,11.6677685,-1.6004139,12.484266,5.486616,9.3162,3.056715,2.3674617,POOL-00009343
319,0.072774485,8.114689,0.7014749,7.4940195,5.565425,7.4589076,4.4069395,1.4309769,POOL-00004434
320,12.688407,8.392303,10.124873,9.800757,5.4416676,8.4660225,6.203995,4.454034,POOL-00006237
321,10.138032,8.356955,11.256984,8.387152,5.9610324,9.902708,1.6386354,1.1766405,POOL-00024738
322,16.252392,10.258545,16.151968,7.170624,7.9536023,7.1868634,1.9246643,1.5486741,POOL-00023308
323,2.8101752,2.385211,4.5484204,-0.19562604,5.8037777,5.4470778,2.1737256,0.22503099,POOL-00029932
324,8.339532,9.752965,8.136375,10.899355,6.4224787,4.823474,2.5400932,1.6298567,POOL-00025701
325,-0.5425953,8.639595,0.3492032,8.280378,5.2268248,5.7904963,1.878912,1.3888648,POOL-00031913
326,-1.8063947,3.0589805,-2.120825,3.635531,6.8837647,8.421336,6.6406484,2.765043,POOL-00009103
327,-0.78651166,1.6775504,-1.178514,0.6884538,4.1665063,9.740506,4.1810594,5.2266235,POOL-00041002
328,1.9404458,8.927546,2.434323,9.018963,6.5950484,9.882227,2.1066816,0.70933163,POOL-00043074
329,0.03447908,12.11879,0.23632436,13.051079,4.6214786,8.19507,4.6527934,2.6084988,POOL-00016088
330,11.83502,6.5921893,10.860475,6.7453313,4.643844,9.990688,4.1121407,4.7320485,POOL-00042945
331,10.2345495,9.829042,11.518775,10.689832,5.6396437,10.310859,2.0854497,0.77173805,POOL-00029664
332,13.283757,8.1256695,9.246777,10.257994,7.063986,3.3233168,1.465953,0.4888053,POOL-00009655
333,-0.517539,11.690897,-0.39489266,12.136361,5.4953594,7.3964524,4.3669696,3.2857847,POOL-00033916
334,8.755296,11.665527,7.8669405,13.213744,5.4220862,8.1834135,6.618281,3.685164,POOL-00010616
335,7.76152,6.5827,6.992184,6.2800655,3.2152696,8.823529,3.4543197,-1.5243057,POOL-00013583
336,7.69141,9.295623,6.6447096,8.563656,7.798826,7.509338,1.8981445,0.93419886,POOL-00027117
337,12.009662,9.742698,9.683467,11.554043,6.1025276,4.6876445,2.4067564,1.427053,POOL-00006505
338,-0.61208534,1.7979956,-0.9609803,0.6364226,6.025929,8.192162,6.640022,2.7265482,POOL-00043128
339,10.592955,5.9741106,10.531613,5.391426,7.929099,6.7900357,1.7754958,1.4754243,POOL-00032395
340,9.415957,8.490838,9.544725,8.810244,4.3870296,9.771285,3.1697667,3.626307,POOL-00017001
341,12.032708,8.373222,10.643987,9.189051,4.8207903,8.096123,3.2426147,2.5851343,POOL-00041970
342,-2.687365,10.572371,-3.1698794,10.941439,5.828115,7.545486,4.4821067,2.0758677,POOL-00005774
343,-1.4277225,10.012368,-1.6887776,9.985618,3.352389,9.493047,2.8669095,-0.7963904,POOL-00035010
344,10.076082,8.9536705,11.610273,9.048807,5.007592,9.914444,2.3666415,1.1389577,POOL-00025988
345,-2.2303066,11.220098,-2.7509341,11.733282,5.0121245,9.826909,2.862743,2.03406,POOL-00011707
346,10.802388,7.811124,11.8999815,7.455415,5.941319,10.178726,2.843536,-0.7107151,POOL-00031250
347,-1.6311061,6.347016,-0.9665384,5.148797,6.480198,7.4239326,5.3733234,1.1725354,POOL-00025560
348,9.905117,6.791604,10.66662,6.0152617,4.238525,9.820342,3.915928,5.094828,POOL-00026019
349,9.546162,4.318478,9.4794655,2.692858,5.561003,6.1549473,2.296886,0.47474483,POOL-00014109
350,8.252674,8.456388,7.698879,8.695102,2.6808703,7.1223936,4.710072,0.09800722,POOL-00006292
351,10.299574,12.718839,10.352479,15.176201,7.2043285,8.672839,6.625866,2.6191828,POOL-00033747
352,3.0717068,9.481535,3.9272408,9.967187,4.145011,10.321914,2.7783594,-1.0041157,POOL-00036736
353,11.506457,9.615734,12.30825,10.376396,8.05182,7.356314,1.7129005,1.5032566,POOL-00012003
354,10.775348,5.9127173,10.907003,5.1657953,6.7434654,9.688463,2.711909,-0.051088654,POOL-00029435
355,0.9467342,6.4297733,2.1099267,5.372499,6.7834754,7.6624517,4.4979153,1.1926638,POOL-00014341
356,13.003158,7.2351704,9.563215,8.328043,3.5821395,6.593867,6.2573724,0.12988904,POOL-00008642
357,9.689027,6.430846,9.590609,5.7444854,8.143477,6.611265,1.828086,1.0106798,POOL-00006708
358,8.298057,12.72393,7.5058,13.386814,9.007335,5.616148,0.5977993,1.4431242,POOL-00009742
359,10.562225,10.743338,11.817627,12.05543,3.8997467,9.056159,3.1306298,4.2125297,POOL-00008812
360,0.13251498,8.799232,0.7587285,8.595305,8.45479,7.584181,2.778701,-1.2196825,POOL-00025169
361,-0.53816986,11.9079685,-0.6105726,12.565182,5.34442,6.3364596,3.7433593,1.0052917,POOL-00019547
362,10.180831,6.178264,11.226944,5.0001545,5.744532,10.109578,1.8818811,0.67598903,POOL-00027238
363,-2.826232,1.6545953,-4.0932727,1.4821246,4.171219,9.851131,3.8141892,5.236993,POOL-00033197
364,13.994929,11.797698,13.89818,11.08685,6.809646,7.94262,5.798713,1.780456,POOL-00041551
365,-0.5567761,6.112039,0.34220752,4.8700075,8.402784,6.4067807,2.429808,-0.22229086,POOL-00042149
366,-3.6579792,9.384392,-3.9154642,9.091355,5.5774474,6.4130397,3.6244988,1.4004107,POOL-00032151
367,9.729333,4.846141,9.889589,3.4815285,5.8638105,3.3730974,8.591802,2.6179883,POOL-00028388
368,7.260412,8.099894,6.4930134,8.500073,7.277439,7.275419,4.1451387,0.42948818,POOL-00035794
369,11.9680605,5.7256236,9.7920685,5.9719334,7.052389,7.540257,5.7861567,1.2793714,POOL-00001683
370,-1.8325472,8.846273,-2.0253887,8.295218,6.229939,4.231288,2.452496,-0.06816944,POOL-00007983
371,15.426117,11.197856,15.245972,9.070282,8.02822,6.900662,1.8813921,1.4134568,POOL-00028440
372,-0.07353009,10.97983,0.25451297,11.071596,7.2104053,8.134741,5.7280006,1.6893412,POOL-00023965
373,-2.278536,10.41622,-2.733785,10.474646,4.359862,6.575967,2.9507985,0.24815995,POOL-00033521
374,7.3800497,10.267511,6.409985,11.040966,6.2166057,5.588906,2.573359,1.8163632,POOL-00032572
375,12.073606,7.6546464,11.32341,8.048037,6.327704,7.0145226,4.192682,0.7595074,POOL-00009437
376,8.616299,5.0164256,7.8010764,4.037457,6.6626043,9.943938,2.7247913,-1.0713803,POOL-00002394
377,1.7560697,9.962606,1.952951,10.280686,3.6862895,9.503874,2.7633235,-0.91595465,POOL-00009959
378,1.5458344,9.352869,2.2209876,9.3477125,6.2716823,9.988943,3.0553892,-1.0241272,POOL-00041249
379,-3.0886211,2.409535,-4.157407,2.5307233,4.203628,9.523501,4.0541625,5.0508194,POOL-00035796
380,8.396797,10.379258,8.484126,11.542434,3.4925916,7.1932597,5.748732,0.014510448,POOL-00001684
381,1.6285182,4.419398,3.490614,2.7145064,5.119467,7.137397,2.667016,0.06851514,POOL-00033964
382,-3.449855,8.863724,-3.573077,8.424459,6.3882766,6.3860073,5.4913063,1.0318367,POOL-00037413
383,-4.603393,8.595683,-5.4845347,7.7924604,4.4841285,5.947122,3.0043275,0.79257333,POOL-00006444
384,-1.8079915,2.7645123,-2.2925053,2.5910175,6.73566,9.498169,6.2338095,2.065364,LIGAND-00000009
385,16.362198,10.734741,16.692492,8.054329,5.578367,8.117123,4.9356804,2.6028237,POOL-00036076
386,10.401919,4.652997,10.746287,3.0951128,7.6539416,8.324403,2.5123854,0.14666961,POOL-00023361
387,9.589213,7.659479,9.745669,7.445086,4.841564,9.886214,4.6714473,4.7180676,POOL-00010143
388,10.715606,12.982257,10.413239,15.064567,7.6788225,6.0137534,2.2875352,1.4406108,POOL-00012395
389,-1.2546475,1.5717301,-1.9696735,0.72409827,7.346609,8.375518,6.8678346,1.9928359,POOL-00042462
390,2.3700652,11.22218,2.5685883,12.099548,5.124352,6.012518,1.8976796,0.8730797,POOL-00011884
391,-4.545903,8.52886,-5.2838197,7.7148767,4.343352,9.1043,4.151581,3.720461,POOL-00010730
392,-2.0315638,2.3342836,-2.8236406,1.9637353,5.5109725,9.3951235,5.30418,4.196904,POOL-00030107
393,11.056846,12.425597,11.843803,14.652597,4.883491,7.692065,3.0975137,2.127012,POOL-00007247
394,-3.216651,1.9003597,-4.4569817,1.916065,4.0943537,9.767615,4.4173155,5.4655666,POOL-00036728
395,-1.8320036,7.953769,-1.7221743,7.255946,5.271118,10.277099,3.1686904,-1.2940758,POOL-00029950
396,11.143316,7.1202235,11.443484,7.038095,6.8874583,9.765518,2.107898,0.12931876,POOL-00012899
397,3.1760597,9.356887,4.2571387,9.852812,6.822375,9.87112,3.3586586,-1.2522944,POOL-00038738
398,8.342684,9.724147,8.282272,10.663021,4.477412,9.394738,4.086257,3.8830698,POOL-00021923
399,11.20417,11.781418,12.227128,13.872613,5.51853,8.678556,5.889009,4.395514,POOL-00026175
400,-0.67200947,11.087143,-0.5740277,11.398389,7.175466,7.067592,3.1770477,0.4406455,POOL-00037298
401,-2.857896,11.301203,-3.7795916,11.441832,7.3137426,7.158204,4.0537934,0.40717292,POOL-00041871
402,7.727086,6.38767,6.918749,6.04755,5.0723968,9.674906,3.1819944,3.331628,POOL-00038252
403,3.0534844,11.727151,3.4420204,13.308773,7.896669,7.1720214,2.2412076,1.436529,POOL-00033601
404,-2.2604518,8.815932,-2.3622546,8.204507,7.2795033,9.527561,2.7737367,-0.9783079,POOL-00011538
405,-2.2725425,8.3929205,-2.2867076,7.7677126,4.168152,7.4850492,2.4269571,-0.025262864,POOL-00024623
406,2.139977,7.6764727,3.3170698,7.322905,6.475265,7.8652415,5.8604097,1.6134022,POOL-00040679
407,10.132753,11.898372,10.183141,13.3990965,7.070206,7.365929,4.3250537,0.36806536,POOL-00009728
408,1.6934296,8.003087,2.7606578,7.5361085,6.5074944,9.805909,3.0109298,-1.0812633,POOL-00025455
409,-0.3922805,8.235186,0.06581547,7.5364847,3.6210964,7.727828,2.9954693,-0.09164394,POOL-00036660
410,15.351915,11.853042,15.653595,10.222026,5.6977296,5.6939197,2.6951008,1.8754284,POOL-00011406
411,8.7313,5.2308784,8.385245,4.0862412,7.3148427,9.434958,1.9192871,0.4550848,POOL-00026001
412,10.639325,4.893598,9.6098385,3.9082475,6.2689166,7.7663484,5.680148,1.4670479,POOL-00007887
413,16.095518,10.879401,16.3425,8.307152,6.5005274,9.761163,2.596784,-0.11012078,POOL-00028881
414,0.3071471,8.597408,1.0879583,8.48881,7.95808,7.5690584,2.032683,1.328493,POOL-00006146
415,9.227352,12.447412,9.038468,14.084349,5.4783497,8.010033,5.937993,4.374573,POOL-00009776
416,8.023761,8.399727,7.652158,8.918005,6.372876,7.0259776,4.179132,0.41084906,POOL-00027203
417,-0.25567192,7.7155137,0.49202693,7.0091147,6.6746383,9.920969,3.2350361,-0.79310656,POOL-00034080
418,9.476928,10.762838,9.792585,12.12499,7.9364586,7.935891,1.8665518,0.76907754,POOL-00036742
419,2.312855,2.217013,3.5890179,-0.19502488,6.9104743,8.850198,5.4865437,3.0377085,POOL-00042316
420,9.795788,11.35683,10.260462,12.866495,3.4867198,7.116762,5.302558,-0.27264073,POOL-00043067
421,-1.0831236,10.63429,-0.9332143,10.80226,6.4717207,5.070244,2.4588215,0.07799627,POOL-00036855
422,9.228057,9.006597,9.6379595,9.80758,4.8622293,6.35433,2.2166533,0.56440806,POOL-00005068
423,3.0597055,7.840703,4.4420447,7.6675563,7.170633,7.4840593,5.6066885,1.1182848,POOL-00031998
424,-2.8358781,8.948751,-3.3140671,8.485273,3.8131642,9.944477,2.9062057,-1.00769,POOL-00022969
425,8.132147,12.820518,7.319853,12.48306,4.606526,5.8870196,3.6855469,0.29959658,POOL-00006320
426,-1.1827637,10.5248,-1.2846259,10.795235,4.552739,6.0326533,2.7324543,-0.7825041,POOL-00030199
427,1.1015419,6.3546267,2.435036,5.2547364,5.4645987,10.145197,2.3900347,-0.28156695,POOL-00038253
428,-1.9875083,7.2451715,-1.9844363,6.301524,6.1933427,10.128306,2.9193585,-1.1164969,POOL-00020927
429,12.059382,6.0068197,9.635321,6.5747814,6.983965,7.4929943,5.471701,1.1193632,POOL-00005007
430,9.318442,11.893005,8.841743,13.436385,6.6419387,7.7422066,4.925948,1.8873856,POOL-00034967
431,14.480178,12.319765,14.816705,11.554409,6.0173244,7.838602,5.7543135,1.7566285,POOL-00003826
432,2.2571933,7.981278,3.3651912,7.6801224,4.6512704,10.179564,3.9215045,-1.6680589,POOL-00025718
433,8.228445,9.764587,8.038852,11.029807,7.9630375,6.8416414,2.2275162,1.7181103,POOL-00030810
434,1.2128,5.367747,2.7715583,4.0515532,6.4396477,9.864947,3.3075209,-1.1042957,POOL-00036529
435,9.466746,5.3463554,9.112743,4.372975,3.7705805,9.332848,3.1484835,2.340212,POOL-00007655
436,-2.4641173,1.5871581,-3.7445953,1.2046628,4.1752424,9.651975,4.3778787,5.4053903,POOL-00034130
437,-0.4671069,1.960406,-0.6177784,1.0765723,6.806764,8.980228,6.354593,2.8385613,POOL-00038254
438,-3.669673,7.866499,-3.920894,6.7383122,4.6950865,8.11421,4.356305,2.9255955,POOL-00016217
439,-0.6176612,7.476072,0.03999352,6.759155,4.560573,10.179056,2.968448,-0.99102956,POOL-00028830
440,-1.7447832,12.612207,-2.017932,13.46485,6.9784513,7.2668376,4.410217,0.5141226,POOL-00037412
441,8.691552,8.53912,8.4906225,8.872029,4.741261,9.817838,3.5228782,4.554015,POOL-00032226
442,-4.40598,8.52301,-5.0154395,7.661894,4.8493776,8.568079,3.520322,2.4162414,POOL-00009462
443,9.021615,11.698312,8.703965,13.497011,3.3416562,6.8623247,5.8122544,-0.039057482,POOL-00026323
444,9.543309,11.67322,9.9786,13.758147,6.711883,7.926827,6.906033,1.976123,POOL-00042036
445,-1.9388083,7.9528112,-1.9147049,7.1733537,5.81994,9.740505,2.1455705,1.0205506,POOL-00036000
446,11.540042,7.4862323,10.58257,7.844728,5.594799,9.596388,3.1932652,1.801121,POOL-00029086
447,15.904058,11.288899,16.308355,8.982,5.2314067,5.6614194,2.4153204,0.22710305,POOL-00000389
448,-1.2462772,7.97081,-1.2979178,7.184858,3.2752833,8.261083,3.607317,-1.3754824,POOL-00010442
449,10.856629,12.0051,11.523508,13.99912,5.6566086,8.303318,6.2812834,3.8284132,POOL-00003684
450,14.69061,11.664729,14.713776,10.288048,6.978359,7.760513,5.805814,1.5132667,POOL-00039902
451,8.960967,5.4324512,8.439029,4.440555,5.1336603,10.3003435,2.808861,0.859141,POOL-00001733
452,-1.2605973,2.2887793,-1.616092,2.1232731,4.373021,9.884559,4.235683,5.637424,POOL-00041130
453,4.0481105,10.24252,4.9991045,11.211608,3.4110692,9.082587,3.3971567,-1.2085872,POOL-00014535
454,-2.5597448,7.485456,-2.5278313,6.718139,5.2756267,5.4650693,4.231792,1.5193604,POOL-00025514
455,9.257485,6.9254065,9.087289,6.500348,7.94985,6.7492914,2.034651,1.4364132,POOL-00036491
456,-2.320913,8.407874,-2.4528344,7.8691854,3.5635498,9.4214525,2.1483989,0.42489532,POOL-00029623
457,-0.519505,9.018792,-0.28041115,8.734434,7.876418,7.3599386,2.1430194,1.5851257,POOL-00035571
458,9.297589,3.4402971,8.494226,1.7110949,5.5745673,10.3247175,4.170348,-1.3669033,POOL-00033027
459,-1.1970017,7.679003,-0.8198425,6.876409,4.142855,7.590458,2.1394951,0.07320335,POOL-00035145
460,1.991736,4.7446427,4.086274,3.2123034,5.1653023,10.26281,3.0046322,-1.2716514,POOL-00041257
461,-1.5826379,2.7122965,-2.0200412,2.4727085,6.4411607,8.142555,6.858107,3.6929698,POOL-00017227
462,7.820022,8.217874,7.1286397,8.487325,7.143696,7.9778266,6.2705717,2.0315526,POOL-00030238
463,9.644533,6.974339,9.208765,6.5396247,7.0669465,7.1285443,3.2361684,0.5129995,POOL-00036995
464,8.889545,6.0964446,8.714236,5.4358096,7.373829,6.792048,3.064279,0.2324966,POOL-00042399
465,10.180805,4.6012216,10.356506,3.0109606,2.7132251,6.989361,5.168309,0.36370778,POOL-00029205
466,9.809727,4.9024625,8.9166155,3.8432615,7.659164,8.41222,1.7221949,1.3919519,POOL-00034536
467,-2.9224586,2.026473,-4.1305604,2.6646025,4.20303,9.849736,4.3310304,5.4579,POOL-00037134
