ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_mu_top2%mu,cluster,fisher-price,fisher-avail,fisher-url
POOL-00024752,"InChI=1S/C15H19NO3/c1-11-4-6-12(7-5-11)16-13(17)10-15(14(18)19)8-2-3-9-15/h4-7H,2-3,8-10H2,1H3,(H,16,17)(H,18,19)",Cc1ccc(NC(=O)CC2(C(=O)O)CCCC2)cc1,472.668983371706,False,['851722-08-2'],0.9643859968,4,,,
POOL-00017135,"InChI=1S/C16H19NO2/c1-11-7-8-14(9-12(11)2)17-10-13-5-4-6-15(19-3)16(13)18/h4-9,17-18H,10H2,1-3H3",COc1cccc(CNc2ccc(C)c(C)c2)c1O,578.9567708052026,False,['200131-19-7'],0.9871572658,4,,,
POOL-00023363,"InChI=1S/C16H19NO3/c1-10-7-8-14(11(2)9-10)17-15(18)12-5-3-4-6-13(12)16(19)20/h3-4,7-9,12-13H,5-6H2,1-2H3,(H,17,18)(H,19,20)",Cc1ccc(N=C(O)C2CC=CCC2C(=O)O)c(C)c1,575.0847588441796,False,['198283-89-5'],0.9627958278,4,,,
POOL-00019680,"InChI=1S/C18H23NO3/c1-2-3-6-13-9-11-14(12-10-13)19-17(20)15-7-4-5-8-16(15)18(21)22/h4-5,9-12,15-16H,2-3,6-8H2,1H3,(H,19,20)(H,21,22)",CCCCc1ccc(NC(=O)C2CC=CCC2C(=O)O)cc1,547.9556255257702,False,['196207-27-9'],0.9616350525,4,,,
POOL-00028038,"InChI=1S/C16H18N2O2/c1-18(2)14-10-8-13(9-11-14)17-16(19)12-20-15-6-4-3-5-7-15/h3-11H,12H2,1-2H3,(H,17,19)",CN(C)c1ccc(NC(=O)COc2ccccc2)cc1,550.4493724540122,False,['303092-47-9'],0.9919861171,4,,,
POOL-00031881,"InChI=1S/C16H17NO3/c1-12-3-7-15(8-4-12)20-11-16(18)17-13-5-9-14(19-2)10-6-13/h3-10H,11H2,1-2H3,(H,17,18)",COc1ccc(NC(=O)COc2ccc(C)cc2)cc1,561.2807856396652,False,['303795-61-1'],0.9616810741,4,,,
POOL-00018847,"InChI=1S/C16H22N2O2/c1-12-6-8-14(9-7-12)17-18-16(19)11-20-15-5-3-4-13(2)10-15/h3-5,10,12H,6-9,11H2,1-2H3,(H,18,19)",Cc1cccc(OCC(O)=NN=C2CCC(C)CC2)c1,498.9532657468206,False,['302910-59-4'],0.9634473859,4,,,
POOL-00023298,"InChI=1S/C16H21NO3/c1-10-6-5-7-11(2)14(10)17-15(18)12-8-3-4-9-13(12)16(19)20/h5-7,12-13H,3-4,8-9H2,1-2H3,(H,17,18)(H,19,20)",Cc1cccc(C)c1N=C(O)C1CCCCC1C(=O)O,516.2735643335866,False,['414882-11-4'],0.9825633932,4,,,
POOL-00011443,"InChI=1S/C17H17NO4/c1-21-16(19)15(14-10-6-3-7-11-14)18-17(20)22-12-13-8-4-2-5-9-13/h2-11,15H,12H2,1H3,(H,18,20)",COC(=O)C(N=C(O)OCc1ccccc1)c1ccccc1,625.6219018708533,False,['134306-43-7'],0.9577866939,4,,,
POOL-00004121,"InChI=1S/C16H19NO4/c1-16(2,3)21-15(20)17-12(13(18)10-14(17)19)9-11-7-5-4-6-8-11/h4-8,10,12,18H,9H2,1-3H3",CC(C)(C)OC(=O)N1C(=O)C=C(O)C1Cc1ccccc1,571.6898146343779,False,['1119449-12-5'],0.9885773858,4,,,
POOL-00007452,"InChI=1S/C15H19NO3/c17-10-12-6-8-14(9-7-12)16-15(18)19-11-13-4-2-1-3-5-13/h1-5,10,12,14H,6-9,11H2,(H,16,18)",O=CC1CCC(N=C(O)OCc2ccccc2)CC1,422.276644092463,False,"['917022-26-5', '170737-41-4', '412357-50-7']",0.9855440589,4,"$154.40
Each/1 g",Check Availability,https://www.fishersci.com/shop/products/cis-4-benzyloxycarbonylamino-cyclohexanecarboxaldehyde-97-thermo-scientific/AAH6254603#917022-26-5
POOL-00000530,"InChI=1S/C16H17NO3/c1-11-10-14(18)15(16(19)20-11)12(2)17-9-8-13-6-4-3-5-7-13/h3-7,10,18H,8-9H2,1-2H3",CC(=NCCc1ccccc1)c1c(O)cc(C)oc1=O,671.8664948006414,False,['412322-29-3'],0.9636389968,4,,,
POOL-00024949,"InChI=1S/C16H21NO3/c1-10-7-8-12(9-11(10)2)17-15(18)13-5-3-4-6-14(13)16(19)20/h7-9,13-14H,3-6H2,1-2H3,(H,17,18)(H,19,20)",Cc1ccc(NC(=O)C2CCCCC2C(=O)O)cc1C,524.4533118204135,False,['448254-83-9'],0.9600657445,4,,,
POOL-00031736,"InChI=1S/C16H15NO3/c1-11-5-3-4-6-14(11)15(18)17-13-9-7-12(8-10-13)16(19)20-2/h3-10H,1-2H3,(H,17,18)",COC(=O)c1ccc(NC(=O)c2ccccc2C)cc1,632.4251739533453,False,['200278-95-1'],0.9597684089,4,"$298.50
Each/500 g",Check Availability,https://www.fishersci.com/shop/products/pre-supplemented-dichloran-rose-bengal-chloramphenicol-drbc-iso-agar-dehydrated-2/CM1149B#2008-95-1
POOL-00030278,"InChI=1S/C15H21NO3/c1-18-12-8-9-14(19-2)13(10-12)16-15(17)11-6-4-3-5-7-11/h8-11H,3-7H2,1-2H3,(H,16,17)",COc1ccc(OC)c(N=C(O)C2CCCCC2)c1,450.7039506892969,False,['315712-29-9'],0.9993764446,4,,,
POOL-00016520,"InChI=1S/C16H19NO3/c1-10-6-5-9-14(11(10)2)17-15(18)12-7-3-4-8-13(12)16(19)20/h3-6,9,12-13H,7-8H2,1-2H3,(H,17,18)(H,19,20)",Cc1cccc(N=C(O)C2CC=CCC2C(=O)O)c1C,575.0847588441796,False,['198283-88-4'],0.9579951979,4,,,
POOL-00007874,"InChI=1S/C16H19NO2/c1-18-15-9-8-13(11-16(15)19-2)14(17)10-12-6-4-3-5-7-12/h3-9,11,14H,10,17H2,1-2H3",COc1ccc(C(N)Cc2ccccc2)cc1OC,525.5270718424681,False,['80235-75-2'],0.9960808252,4,,,
POOL-00032217,"InChI=1S/C15H17NO3S/c1-3-18-11-7-5-10(6-8-11)12-9-20-14(16)13(12)15(17)19-4-2/h5-9H,3-4,16H2,1-2H3",CCOC(=O)c1c(-c2ccc(OCC)cc2)csc1N,589.666136216317,False,['315684-37-8'],0.9676378817,4,,,
POOL-00034245,"InChI=1S/C16H15NO3/c1-2-20-16(19)13-10-6-7-11-14(13)17-15(18)12-8-4-3-5-9-12/h3-11H,2H2,1H3,(H,17,18)",CCOC(=O)c1ccccc1N=C(O)c1ccccc1,620.628928349822,False,['42091-29-2'],0.9801394496,4,,,
POOL-00029472,"InChI=1S/C16H18N2O3/c1-20-14-9-8-12(10-15(14)21-2)11-17-16(19)18-13-6-4-3-5-7-13/h3-10H,11H2,1-2H3,(H2,17,18,19)",COc1ccc(CN=C(O)Nc2ccccc2)cc1OC,612.1740832402107,False,['65799-95-3'],0.9528281893,4,,,
POOL-00020618,"InChI=1S/C16H22N2O2/c1-13(19)14-5-7-15(8-6-14)17-16(20)9-12-18-10-3-2-4-11-18/h5-8H,2-4,9-12H2,1H3,(H,17,20)",CC(=O)c1ccc(NC(=O)CCN2CCCCC2)cc1,461.8701458124775,False,['90279-42-8'],0.9721350051,4,,,
POOL-00026838,"InChI=1S/C16H24N2O3/c1-16(2,3)21-15(19)18-10-8-12(9-11-18)20-14-7-5-4-6-13(14)17/h4-7,12H,8-11,17H2,1-3H3",CC(C)(C)OC(=O)N1CCC(Oc2ccccc2N)CC1,488.5406104244328,False,['690632-14-5'],0.9688062396,4,,,
POOL-00023480,"InChI=1S/C16H19NO3/c1-10-6-5-7-11(2)14(10)17-15(18)12-8-3-4-9-13(12)16(19)20/h3-7,12-13H,8-9H2,1-2H3,(H,17,18)(H,19,20)",Cc1cccc(C)c1N=C(O)C1CC=CCC1C(=O)O,554.8347588441798,False,['198283-90-8'],0.9790430318,4,,,
POOL-00023019,"InChI=1S/C15H17NO3/c1-18-13-8-6-12(7-9-13)16-10-11-4-3-5-14(19-2)15(11)17/h3-9,16-17H,10H2,1-2H3",COc1ccc(NCc2cccc(OC)c2O)cc1,537.5869922740632,False,['763132-95-2'],0.9898289278,4,,,
POOL-00024432,"InChI=1S/C16H17NO2/c1-11-7-8-14(9-12(11)2)17-10-13-5-4-6-15(19-3)16(13)18/h4-10,18H,1-3H3",COc1cccc(C=Nc2ccc(C)c(C)c2)c1O,618.1411526151214,False,['1971946-53-8'],0.9686793816,4,,,
POOL-00028122,"InChI=1S/C17H19NO2/c1-3-14-6-10-16(11-7-14)20-12-17(19)18-15-8-4-13(2)5-9-15/h4-11H,3,12H2,1-2H3,(H,18,19)",CCc1ccc(OCC(=O)Nc2ccc(C)cc2)cc1,558.5488048405729,False,['307526-11-0'],0.991144143,4,,,
POOL-00023499,"InChI=1S/C15H15NO3/c1-11(19-12-7-3-2-4-8-12)15(18)16-13-9-5-6-10-14(13)17/h2-11,17H,1H3,(H,16,18)",CC(Oc1ccccc1)C(O)=Nc1ccccc1O,566.6131868754018,False,['701259-02-1'],0.9590842167,4,,,
POOL-00031894,"InChI=1S/C17H19NO3/c1-3-13-4-8-16(9-5-13)21-12-17(19)18-14-6-10-15(20-2)11-7-14/h4-11H,3,12H2,1-2H3,(H,18,19)",CCc1ccc(OCC(=O)Nc2ccc(OC)cc2)cc1,575.9891451747782,False,['303796-41-0'],0.9579504307,4,,,
POOL-00036222,"InChI=1S/C16H21NO3/c1-15(2)12(9-10-16(15,3)14(19)20)13(18)17-11-7-5-4-6-8-11/h4-8,12H,9-10H2,1-3H3,(H,17,18)(H,19,20)",CC1(C(=O)O)CCC(C(O)=Nc2ccccc2)C1(C)C,535.9127834914195,False,"['73889-61-9', '6629-01-2']",0.9838348915,4,,,
POOL-00029135,"InChI=1S/C17H17NO3/c1-3-21-17(20)14-6-4-5-7-15(14)18-16(19)13-10-8-12(2)9-11-13/h4-11H,3H2,1-2H3,(H,18,19)",CCOC(=O)c1ccccc1NC(=O)c1ccc(C)cc1,647.3397259653516,False,['348123-65-9'],0.9659102084,4,,,
POOL-00010198,"InChI=1S/C16H15BrFNO2/c1-21-13-5-2-11(3-6-13)8-9-19-16(20)14-10-12(17)4-7-15(14)18/h2-7,10H,8-9H2,1H3,(H,19,20)",COc1ccc(CCN=C(O)c2cc(Br)ccc2F)cc1,641.2252779339519,False,['853313-30-1'],0.9587099228,4,,,
POOL-00024755,"InChI=1S/C17H16FNO2/c1-21-16-8-5-14(6-9-16)12-19-17(20)10-7-13-3-2-4-15(18)11-13/h2-11H,12H2,1H3,(H,19,20)",COc1ccc(CN=C(O)C=Cc2cccc(F)c2)cc1,648.094613467515,False,['745061-27-2'],0.9979460594,4,,,
POOL-00018663,"InChI=1S/C17H18BrNO2/c1-2-21-16-8-6-15(7-9-16)19-11-10-17(20)13-4-3-5-14(18)12-13/h3-9,12,19H,2,10-11H2,1H3",CCOc1ccc(NCCC(=O)c2cccc(Br)c2)cc1,595.9940326769417,False,['883794-18-1'],0.98322878,4,,,
POOL-00024615,"InChI=1S/C16H17NO2/c18-15-11-5-4-10-14(15)16(19)17-12-6-9-13-7-2-1-3-8-13/h1-5,7-8,10-11,18H,6,9,12H2,(H,17,19)",OC(=NCCCc1ccccc1)c1ccccc1O,549.6852082566215,False,['153810-66-3'],0.9706968974,4,"$1,216.00
Each/2.5 kg",Check Availability,https://www.fishersci.com/shop/products/lithium-hydroxide-monohydrate-98-acs-reagent-thermo-scientific/AC413320025#1310-66-3
POOL-00014085,"InChI=1S/C18H19NO4/c1-19(18(22)23-13-15-10-6-3-7-11-15)16(17(20)21)12-14-8-4-2-5-9-14/h2-11,16H,12-13H2,1H3,(H,20,21)",CN(C(=O)OCc1ccccc1)C(Cc1ccccc1)C(=O)O,642.5858658580935,False,['81134-79-4'],0.9623937859,4,,,
POOL-00022636,"InChI=1S/C17H19NO3/c1-2-20-17(19)12-18-15-8-10-16(11-9-15)21-13-14-6-4-3-5-7-14/h3-11,18H,2,12-13H2,1H3",CCOC(=O)CNc1ccc(OCc2ccccc2)cc1,552.0077206311996,False,['15917-88-1'],0.9609297512,4,,,
POOL-00032297,"InChI=1S/C15H14BrNO2/c1-2-19-15-6-4-3-5-13(15)17-10-11-9-12(16)7-8-14(11)18/h3-10,18H,2H2,1H3",CCOc1ccccc1N=Cc1cc(Br)ccc1O,596.449487563218,False,['78095-88-2'],0.9646219703,4,,,
POOL-00028561,"InChI=1S/C15H16BrNO2/c1-18-14-8-3-11(9-15(14)19-2)10-17-13-6-4-12(16)5-7-13/h3-9,17H,10H2,1-2H3",COc1ccc(CNc2ccc(Br)cc2)cc1OC,540.3418797762266,False,['82363-35-7'],0.990725487,4,,,
POOL-00019023,"InChI=1S/C15H19NO3/c1-10-6-8-11(9-7-10)16-14(17)12-4-2-3-5-13(12)15(18)19/h6-9,12-13H,2-5H2,1H3,(H,16,17)(H,18,19)",Cc1ccc(NC(=O)C2CCCCC2C(=O)O)cc1,466.7839602338672,False,['312757-04-3'],0.9589520799,4,,,
POOL-00034040,"InChI=1S/C15H16N2O3/c1-19-13-9-5-3-7-11(13)16-15(18)17-12-8-4-6-10-14(12)20-2/h3-10H,1-2H3,(H2,16,17,18)",COc1ccccc1N=C(O)Nc1ccccc1OC,611.5725505612996,False,['1226-63-7'],0.994462605,4,,,
POOL-00037734,"InChI=1S/C17H21NO2/c1-19-16-9-8-14(12-17(16)20-2)10-11-18-13-15-6-4-3-5-7-15/h3-9,12,18H,10-11,13H2,1-2H3",COc1ccc(CCNCc2ccccc2)cc1OC,525.7681426835314,False,['51973-93-4'],0.9989519182,4,,,
POOL-00016413,"InChI=1S/C14H14BrNO2/c1-18-13-5-3-12(4-6-13)16-9-10-8-11(15)2-7-14(10)17/h2-8,16-17H,9H2,1H3",COc1ccc(NCc2cc(Br)ccc2O)cc1,525.8172427020315,False,['763132-62-3'],0.9921263451,4,,,
POOL-00034316,"InChI=1S/C15H14BrNO2/c1-2-19-14-6-4-13(5-7-14)17-10-11-9-12(16)3-8-15(11)18/h3-10,18H,2H2,1H3",CCOc1ccc(N=Cc2cc(Br)ccc2O)cc1,579.199487563218,False,['4718-19-8'],0.9644603726,4,,,
POOL-00028429,"InChI=1S/C15H20N2O3/c1-20-14(18)12-9-5-6-10-13(12)17-15(19)16-11-7-3-2-4-8-11/h5-6,9-11H,2-4,7-8H2,1H3,(H2,16,17,19)",COC(=O)c1ccccc1NC(O)=NC1CCCCC1,493.6469225140252,False,['43121-82-0'],0.9732486345,4,,,
POOL-00029486,"InChI=1S/C16H22N2O3/c1-2-21-15(19)12-8-10-14(11-9-12)18-16(20)17-13-6-4-3-5-7-13/h8-11,13H,2-7H2,1H3,(H2,17,18,20)",CCOC(=O)c1ccc(NC(O)=NC2CCCCC2)cc1,490.74848222526384,False,['544438-17-7'],0.9670489952,4,,,
POOL-00029312,"InChI=1S/C15H17NO2/c1-2-18-14-9-7-13(8-10-14)16-11-12-5-3-4-6-15(12)17/h3-10,16-17H,2,11H2,1H3",CCOc1ccc(NCc2ccccc2O)cc1,494.10171758243234,False,['104768-31-2'],0.9983855105,4,,,
POOL-00007604,"InChI=1S/C16H24N2O3/c1-16(2,3)21-15(19)18-10-8-14(9-11-18)20-13-6-4-12(17)5-7-13/h4-7,14H,8-11,17H2,1-3H3",CC(C)(C)OC(=O)N1CCC(Oc2ccc(N)cc2)CC1,471.2906104244327,False,"['138227-63-1', '138277-63-1']",0.956188019,4,,,
POOL-00032332,"InChI=1S/C15H14BrNO2/c1-2-19-14-10-6-5-9-13(14)17-15(18)11-7-3-4-8-12(11)16/h3-10H,2H2,1H3,(H,17,18)",CCOc1ccccc1N=C(O)c1ccccc1Br,596.2043750653814,False,['303991-69-7'],0.9918023364,4,,,
POOL-00019010,"InChI=1S/C17H21NO2/c1-18-11-10-14-8-9-16(17(12-14)19-2)20-13-15-6-4-3-5-7-15/h3-9,12,18H,10-11,13H2,1-2H3",CNCCc1ccc(OCc2ccccc2)c(OC)c1,525.7681426835314,False,['38171-33-4'],0.9906675029,4,,,
POOL-00023354,"InChI=1S/C16H20N2O3/c1-9(2)11-5-7-12(8-6-11)14-13(15(19)21-4)10(3)17-16(20)18-14/h5-9,14H,1-4H3,(H2,17,18,20)",COC(=O)C1=C(C)N=C(O)NC1c1ccc(C(C)C)cc1,600.4530332520982,False,['314028-79-0'],0.9908679254,4,,,
POOL-00039480,"InChI=1S/C17H19NO3/c1-3-20-14-10-11-16(21-4-2)15(12-14)18-17(19)13-8-6-5-7-9-13/h5-12H,3-4H2,1-2H3,(H,18,19)",CCOc1ccc(OCC)c(N=C(O)c2ccccc2)c1,608.687214938955,False,['92-22-8'],0.9602684086,4,,,
POOL-00017335,"InChI=1S/C17H20N2O3/c1-11-6-5-7-12(2)16(11)19-17(20)18-14-10-13(21-3)8-9-15(14)22-4/h5-10H,1-4H3,(H2,18,19,20)",COc1ccc(OC)c(N=C(O)Nc2c(C)cccc2C)c1,676.0485602116588,False,['6667-91-0'],0.989759631,4,,,
POOL-00018020,"InChI=1S/C18H21NO3/c1-13-4-7-15(8-5-13)18(20)19-11-10-14-6-9-16(21-2)17(12-14)22-3/h4-9,12H,10-11H2,1-3H3,(H,19,20)",COc1ccc(CCNC(=O)c2ccc(C)cc2)cc1OC,635.2805701374934,False,['142209-44-7'],0.9905171536,4,,,
POOL-00026776,"InChI=1S/C16H19NO2/c1-18-15-8-7-13(9-10-17)11-16(15)19-12-14-5-3-2-4-6-14/h2-8,11H,9-10,12,17H2,1H3",COc1ccc(CCN)cc1OCc1ccccc1,511.412312146738,False,['36455-21-7'],0.9984012802,4,,,
POOL-00039466,"InChI=1S/C17H18O3/c1-17(2,3)12-8-10-13(11-9-12)20-16(19)14-6-4-5-7-15(14)18/h4-11,18H,1-3H3",CC(C)(C)c1ccc(OC(=O)c2ccccc2O)cc1,606.8773975420759,False,['87-18-3'],0.9971977421,4,"$31.50
Each/25 g",Check Availability,
POOL-00029528,"InChI=1S/C15H17NO2S/c1-2-18-13-7-5-12(6-8-13)16-10-9-14(17)15-4-3-11-19-15/h3-8,11,16H,2,9-10H2,1H3",CCOc1ccc(NCCC(=O)c2cccs2)cc1,505.4516611504316,False,['93523-19-4'],0.9648073801,4,,,
POOL-00027488,"InChI=1S/C17H25NO3/c1-20-15-9-11-16(12-10-15)21-13-5-8-17(19)18-14-6-3-2-4-7-14/h9-12,14H,2-8,13H2,1H3,(H,18,19)",COc1ccc(OCCCC(O)=NC2CCCCC2)cc1,435.85337194725815,False,['433953-10-7'],0.9654322621,4,,,
POOL-00024594,"InChI=1S/C15H15NO3S/c1-18-11-5-7-13(14(10-11)19-2)16-15(17)8-6-12-4-3-9-20-12/h3-10H,1-2H3,(H,16,17)",COc1ccc(N=C(O)C=Cc2cccs2)c(OC)c1,618.0537929688658,False,['419558-88-6'],0.9581798474,4,,,
POOL-00005885,"InChI=1S/C17H23NO4/c1-17(2,3)22-16(21)18-10-13(9-14(11-18)15(19)20)12-7-5-4-6-8-12/h4-8,13-14H,9-11H2,1-3H3,(H,19,20)",CC(C)(C)OC(=O)N1CC(C(=O)O)CC(c2ccccc2)C1,535.3399614002736,False,['885274-99-7'],0.9528738173,4,,,
POOL-00014355,"InChI=1S/C17H23NO4/c1-16(2,3)22-15(21)18-11-7-10-17(18,14(19)20)12-13-8-5-4-6-9-13/h4-6,8-9H,7,10-12H2,1-3H3,(H,19,20)",CC(C)(C)OC(=O)N1CCCC1(Cc1ccccc1)C(=O)O,549.5274072504759,False,['351002-72-7'],0.9838779402,4,,,
POOL-00032787,"InChI=1S/C17H25NO3/c1-5-6-14-7-15(17(19)16(8-14)20-4)11-18-9-12(2)21-13(3)10-18/h5,7-8,12-13,19H,1,6,9-11H2,2-4H3",C=CCc1cc(CN2CC(C)OC(C)C2)c(O)c(OC)c1,491.0537421231769,False,['6972-89-0'],0.9920924357,4,,,
POOL-00027157,"InChI=1S/C14H11Br2NO2/c1-19-13-5-3-2-4-12(13)17-8-9-6-10(15)7-11(16)14(9)18/h2-8,18H,1H3",COc1ccccc1N=Cc1cc(Br)cc(Br)c1O,626.8381837063149,False,['329936-52-9'],0.9867735331,4,,,
POOL-00033109,"InChI=1S/C17H20O3/c1-13-3-7-16(8-4-13)19-11-15(18)12-20-17-9-5-14(2)6-10-17/h3-10,15,18H,11-12H2,1-2H3",Cc1ccc(OCC(O)COc2ccc(C)cc2)cc1,467.43630955141776,False,['14569-62-1'],0.9896997719,4,,,
POOL-00025593,"InChI=1S/C18H19NO4/c1-18(2,3)23-17(22)19(13-9-5-4-6-10-13)15-12-8-7-11-14(15)16(20)21/h4-12H,1-3H3,(H,20,21)",CC(C)(C)OC(=O)N(c1ccccc1)c1ccccc1C(=O)O,704.4615667431059,False,['669713-65-9'],0.958093267,4,,,
POOL-00014482,"InChI=1S/C16H21NO4/c1-16(2,3)21-15(20)17-10-12-7-5-4-6-11(12)8-13(17)9-14(18)19/h4-7,13H,8-10H2,1-3H3,(H,18,19)",CC(C)(C)OC(=O)N1Cc2ccccc2CC1CC(=O)O,547.4531124676994,False,['937790-36-8'],0.9631472374,4,,,
POOL-00024348,"InChI=1S/C17H21NO3/c1-4-21-15-8-6-14(7-9-15)18-12-13-5-10-16(19-2)17(11-13)20-3/h5-11,18H,4,12H2,1-3H3",CCOc1ccc(NCc2ccc(OC)c(OC)c2)cc1,566.7479456268727,False,['82376-74-7'],0.9973146021,4,,,
POOL-00009559,"InChI=1S/C16H27NO4/c1-15(2,3)21-14(20)17-10-8-16(9-11-17)6-4-12(5-7-16)13(18)19/h12H,4-11H2,1-3H3,(H,18,19)",CC(C)(C)OC(=O)N1CCC2(CCC(C(=O)O)CC2)CC1,394.9902639452823,False,['170228-81-6'],0.9542311752,4,,,
POOL-00023410,"InChI=1S/C17H18BrNO/c1-12-3-8-16(11-13(12)2)19-10-9-17(20)14-4-6-15(18)7-5-14/h3-8,11,19H,9-10H2,1-2H3",Cc1ccc(NCCC(=O)c2ccc(Br)cc2)cc1C,604.8871109583482,False,"['423733-46-4', '5926-46-5']",0.9933510734,4,,,
POOL-00035135,"InChI=1S/C15H18N2O2S/c1-4-19-14(18)12-10(2)16-15(20-3)17-13(12)11-8-6-5-7-9-11/h5-9,13H,4H2,1-3H3,(H,16,17)",CCOC(=O)C1=C(C)N=C(SC)NC1c1ccccc1,552.2517579096577,False,"['6531-58-4', '74840-45-2']",0.9973891289,4,,,
POOL-00031577,"InChI=1S/C17H20N2O2/c1-13-4-10-16(11-5-13)21-12-17(20)18-14-6-8-15(9-7-14)19(2)3/h4-11H,12H2,1-3H3,(H,18,20)",Cc1ccc(OCC(=O)Nc2ccc(N(C)C)cc2)cc1,589.1921024411184,False,['304672-27-3'],0.9611926565,4,,,
POOL-00030598,"InChI=1S/C16H18O3/c1-18-16-11-13(9-10-17)7-8-15(16)19-12-14-5-3-2-4-6-14/h2-8,11,17H,9-10,12H2,1H3",COc1cc(CCO)ccc1OCc1ccccc1,508.6574246445745,False,['64881-05-6'],0.967927632,4,,,
POOL-00010503,"InChI=1S/C17H29NO4/c1-16(2,3)22-15(21)18-11-9-17(10-12-18,14(19)20)13-7-5-4-6-8-13/h13H,4-12H2,1-3H3,(H,19,20)",CC(C)(C)OC(=O)N1CCC(C(=O)O)(C2CCCCC2)CC1,412.86509989542685,False,['273378-16-8'],0.981133542,4,,,
POOL-00032789,"InChI=1S/C17H20O3/c18-17(13-19-11-15-7-3-1-4-8-15)14-20-12-16-9-5-2-6-10-16/h1-10,17-18H,11-14H2",OC(COCc1ccccc1)COCc1ccccc1,424.6084942308603,False,['6972-79-8'],0.9988700258,4,"$343.00
Each/25 g",Check Availability,
POOL-00043426,"InChI=1S/C18H20N2O2/c1-11-9-15(19-13(3)21)5-7-17(11)18-8-6-16(10-12(18)2)20-14(4)22/h5-10H,1-4H3,(H,19,21)(H,20,22)",CC(O)=Nc1ccc(-c2ccc(N=C(C)O)cc2C)c(C)c1,688.1776274802965,False,['3546-11-0'],0.963506184,4,,,
POOL-00007484,"InChI=1S/C15H16N2O2/c16-10-12-6-8-14(9-7-12)17-15(18)19-11-13-4-2-1-3-5-13/h1-9H,10-11,16H2,(H,17,18)",NCc1ccc(NC(=O)OCc2ccccc2)cc1,523.6016547805536,False,['443331-14-4'],0.9664155987,4,,,
POOL-00026729,"InChI=1S/C14H15BrN2O3/c1-3-20-13(18)11-8(2)16-14(19)17-12(11)9-5-4-6-10(15)7-9/h4-7,12H,3H2,1-2H3,(H2,16,17,19)",CCOC(=O)C1=C(C)N=C(O)NC1c1cccc(Br)c1,595.8367417449646,False,['202277-52-9'],0.9626557957,4,,,
POOL-00037419,"InChI=1S/C18H20O2/c1-14(13-18(19)20)7-8-15-9-11-17(12-10-15)16-5-3-2-4-6-16/h2-6,9-12,14H,7-8,13H2,1H3,(H,19,20)",CC(CCc1ccc(-c2ccccc2)cc1)CC(=O)O,543.3907224280506,False,['3415-53-0'],0.9953343896,4,,,
POOL-00029000,"InChI=1S/C15H20N2O2/c1-11(18)16-13-7-9-14(10-8-13)17-15(19)12-5-3-2-4-6-12/h7-10,12H,2-6H2,1H3,(H,16,18)(H,17,19)",CC(O)=Nc1ccc(NC(=O)C2CCCCC2)cc1,455.53884773603056,False,['331240-45-0'],0.9614639297,4,,,
POOL-00032118,"InChI=1S/C15H14BrNO2/c1-11-2-8-14(9-3-11)19-10-15(18)17-13-6-4-12(16)5-7-13/h2-9H,10H2,1H3,(H,17,18)",Cc1ccc(OCC(=O)Nc2ccc(Br)cc2)cc1,549.3631868754018,False,['62095-68-5'],0.974417975,4,,,
POOL-00014302,"InChI=1S/C17H15FN2O/c1-13(11-14-7-3-2-4-8-14)12-19-20-17(21)15-9-5-6-10-16(15)18/h2-12H,1H3,(H,20,21)",CC(C=NN=C(O)c1ccccc1F)=Cc1ccccc1,690.9461129351467,False,['474801-59-7'],0.9856573438,4,,,
POOL-00038228,"InChI=1S/C14H16NO3P/c15-19(16,17-11-13-7-3-1-4-8-13)18-12-14-9-5-2-6-10-14/h1-10H,11-12H2,(H2,15,16)",NP(=O)(OCc1ccccc1)OCc1ccccc1,497.6322393478152,False,['3905-76-8'],0.9655135445,4,,,
POOL-00041788,"InChI=1S/C19H25NO2/c1-14(8-9-16-6-4-3-5-7-16)20-15(2)19(22)17-10-12-18(21)13-11-17/h3-7,10-15,19-22H,8-9H2,1-2H3",CC(CCc1ccccc1)NC(C)C(O)c1ccc(O)cc1,553.4076834108573,False,['447-41-6'],0.9989609384,4,,,
POOL-00020526,"InChI=1S/C15H16N2O3S/c1-19-11-6-7-13(20-2)12(9-11)17-14(18)10-21-15-5-3-4-8-16-15/h3-9H,10H2,1-2H3,(H,17,18)",COc1ccc(OC)c(N=C(O)CSc2ccccn2)c1,617.570724306083,False,['444165-07-5'],0.9538474009,4,,,
POOL-00020521,"InChI=1S/C15H18N2O2/c1-17(2)10-11-19-15(18)16-14-9-5-7-12-6-3-4-8-13(12)14/h3-9H,10-11H2,1-2H3,(H,16,18)",CN(C)CCOC(O)=Nc1cccc2ccccc12,573.8722119859674,False,['200130-29-6'],1.000768936,4,"$26.80
Each/1 g",Check Availability,https://www.fishersci.com/shop/products/4-bromophenyl-methyl-sulfone-99-thermo-scientific/AC355130010#2000-29-6
POOL-00003398,"InChI=1S/C14H18N2O3/c1-9-5-11-10(8-17)7-16(12(11)15-6-9)13(18)19-14(2,3)4/h5-7,17H,8H2,1-4H3",Cc1cnc2c(c1)c(CO)cn2C(=O)OC(C)(C)C,623.3881644342006,False,['1198103-73-9'],0.9561006604,4,,,
