ligand_label,ligand_identifier,ligand_smiles,complexity_BertzCT,is_taught,cas_number,rank_average_pred_std_top2%mu
POOL-00003084,"InChI=1S/C13H12BrNO4/c1-13(2,14)12(18)19-7-15-10(16)8-5-3-4-6-9(8)11(15)17/h3-6H,7H2,1-2H3",CC(C)(Br)C(=O)OCN1C(=O)c2ccccc2C1=O,527.0067988591417,False,['903562-13-0'],0.3713377169
POOL-00033649,"InChI=1S/C20H18O4/c1-13(21)17(19(23)15-9-5-3-6-10-15)18(14(2)22)20(24)16-11-7-4-8-12-16/h3-12,17-18H,1-2H3",CC(=O)C(C(=O)c1ccccc1)C(C(C)=O)C(=O)c1ccccc1,695.2405624249081,False,['51439-47-5'],0.4220674073
POOL-00032879,"InChI=1S/C14H18O5/c1-4-19-14(16)8-6-11(15)10-5-7-12(17-2)13(9-10)18-3/h5,7,9H,4,6,8H2,1-3H3",CCOC(=O)CCC(=O)c1ccc(OC)c(OC)c1,453.14958774234486,False,['56872-60-7'],0.3962923759
POOL-00020287,"InChI=1S/C14H18O4/c1-3-18-14(16)6-4-5-13(15)11-7-9-12(17-2)10-8-11/h7-10H,3-6H2,1-2H3",CCOC(=O)CCCC(=O)c1ccc(OC)cc1,394.7599479118407,False,['25305-58-2'],0.3641275824
POOL-00019694,"InChI=1S/C15H16O3S/c1-13-7-9-15(10-8-13)19(16,17)12-11-18-14-5-3-2-4-6-14/h2-10H,11-12H2,1H3",Cc1ccc(S(=O)(=O)CCOc2ccccc2)cc1,616.2000797117172,False,['28611-88-3'],0.4027592512
POOL-00007493,"InChI=1S/C16H24N2O2/c1-16(2,3)20-15(19)18-10-8-13(9-11-18)12-4-6-14(17)7-5-12/h4-7,13H,8-11,17H2,1-3H3",CC(C)(C)OC(=O)N1CCC(c2ccc(N)cc2)CC1,454.3603708081505,False,['170011-57-1'],0.4411600353
POOL-00032084,"InChI=1S/C18H21NO5/c1-5-24-14-9-7-6-8-13(14)19-18(20)12-10-15(21-2)17(23-4)16(11-12)22-3/h6-11H,5H2,1-4H3,(H,19,20)",CCOc1ccccc1N=C(O)c1cc(OC)c(OC)c(OC)c1,702.0942137945018,False,['3940-79-2'],0.4442642726
POOL-00039088,"InChI=1S/C19H21NO4/c1-5-11-20(15-9-7-6-8-10-15)19(21)14-12-16(22-2)18(24-4)17(13-14)23-3/h5-10,12-13H,1,11H2,2-4H3",C=CCN(C(=O)c1cc(OC)c(OC)c(OC)c1)c1ccccc1,687.5567690416356,False,['73664-70-7'],0.425839331
POOL-00015755,"InChI=1S/C13H13NO5/c1-3-19-13(16)12(9(2)15)8-10-4-6-11(7-5-10)14(17)18/h4-8H,3H2,1-2H3",CCOC(=O)C(=Cc1ccc([N+](=O)[O-])cc1)C(C)=O,530.4694875388295,False,['15802-69-4'],0.3982363653
POOL-00027785,"InChI=1S/C13H15NO4/c1-2-3-8-17-12(15)9-14-10-6-4-5-7-11(10)18-13(14)16/h4-7H,2-3,8-9H2,1H3",CCCCOC(=O)Cn1c(=O)oc2ccccc21,596.3022057473997,False,['638141-79-4'],0.3637964516
POOL-00003377,"InChI=1S/C15H21BrN2O3/c1-14(2,3)12(19)18-11-7-10(9(16)8-17-11)21-13(20)15(4,5)6/h7-8H,1-6H3,(H,17,18,19)",CC(C)(C)C(=O)Oc1cc(N=C(O)C(C)(C)C)ncc1Br,569.2619538820048,False,['1228666-33-8'],0.4251395961
POOL-00031301,"InChI=1S/C14H15NO6/c1-3-20-13(16)12(14(17)21-4-2)9-10-5-7-11(8-6-10)15(18)19/h5-9H,3-4H2,1-2H3",CCOC(=O)C(=Cc1ccc([N+](=O)[O-])cc1)C(=O)OCC,541.33189391598,False,['22399-00-4'],0.4241673928
POOL-00035160,"InChI=1S/C14H13NO5/c1-20-12(17)7-6-9(16)8-15-13(18)10-4-2-3-5-11(10)14(15)19/h2-5H,6-8H2,1H3",COC(=O)CCC(=O)CN1C(=O)c2ccccc2C1=O,557.9819887726912,False,['109258-71-1'],0.3839218917
POOL-00020553,"InChI=1S/C19H21NO4/c1-23-18-12-17(10-9-16(18)14-21)24-11-5-8-19(22)20-13-15-6-3-2-4-7-15/h2-4,6-7,9-10,12,14H,5,8,11,13H2,1H3,(H,20,22)",COc1cc(OCCCC(O)=NCc2ccccc2)ccc1C=O,683.0210726712639,False,['853994-50-0'],0.3942947964
POOL-00031691,"InChI=1S/C18H19NO5/c1-3-23-18(21)13-8-10-14(11-9-13)19-17(20)12-24-16-7-5-4-6-15(16)22-2/h4-11H,3,12H2,1-2H3,(H,19,20)",CCOC(=O)c1ccc(NC(=O)COc2ccccc2OC)cc1,696.8102373727945,False,['406710-95-0'],0.4065809066
POOL-00037826,"InChI=1S/C13H21NO2S/c1-4-10-14(11-5-2)17(15,16)13-8-6-12(3)7-9-13/h6-9H,4-5,10-11H2,1-3H3",CCCN(CCC)S(=O)(=O)c1ccc(C)cc1,430.9921961003296,False,['723-42-2'],0.3618198251
POOL-00016398,"InChI=1S/C16H13BrF3NO/c17-13-5-1-11(2-6-13)15(22)9-10-21-14-7-3-12(4-8-14)16(18,19)20/h1-8,21H,9-10H2",O=C(CCNc1ccc(C(F)(F)F)cc1)c1ccc(Br)cc1,635.9356489939471,False,['477334-28-4'],0.4292756986
POOL-00007205,"InChI=1S/C17H17BrO/c1-17(2,3)13-10-8-12(9-11-13)16(19)14-6-4-5-7-15(14)18/h4-11H,1-3H3",CC(C)(C)c1ccc(C(=O)c2ccccc2Br)cc1,591.4042843138654,False,['951889-08-0'],0.4085332141
POOL-00038500,"InChI=1S/C19H22O/c1-16(20)19-14-12-18(13-15-19)11-7-3-6-10-17-8-4-2-5-9-17/h2,4-5,8-9,12-15H,3,6-7,10-11H2,1H3",CC(=O)c1ccc(CCCCCc2ccccc2)cc1,525.4525246435126,False,['6337-75-3'],0.4066938103
POOL-00042385,"InChI=1S/C14H14O4/c1-3-9-17-13(15)11-7-5-6-8-12(11)14(16)18-10-4-2/h3-8H,1-2,9-10H2",C=CCOC(=O)c1ccccc1C(=O)OCC=C,419.6167252520633,False,"['131-17-9', '143318-73-4', '25053-15-0']",0.3683532076
POOL-00023774,"InChI=1S/C19H24N2O/c1-3-13-21(14-4-2)18-12-8-11-17(15-18)20-19(22)16-9-6-5-7-10-16/h5-12,15H,3-4,13-14H2,1-2H3,(H,20,22)",CCCN(CCC)c1cccc(N=C(O)c2ccccc2)c1,601.842065220776,False,['71673-07-9'],0.4570440051
POOL-00034168,"InChI=1S/C18H21NO/c1-3-4-13-20-18-11-7-16(8-12-18)14-19-17-9-5-15(2)6-10-17/h5-12,14H,3-4,13H2,1-2H3",CCCCOc1ccc(C=Nc2ccc(C)cc2)cc1,540.6358349258871,False,['29971-60-6'],0.4166482055
POOL-00012338,"InChI=1S/C14H18O3/c1-4-17-14(16)13(15)12-7-5-11(6-8-12)9-10(2)3/h5-8,10H,4,9H2,1-3H3",CCOC(=O)C(=O)c1ccc(CC(C)C)cc1,390.43327868497136,False,['60473-28-1'],0.3612407152
POOL-00005059,"InChI=1S/C15H22N2O2/c1-11-5-6-13-12(9-11)10-17(8-7-16-13)14(18)19-15(2,3)4/h5-6,9,16H,7-8,10H2,1-4H3",Cc1ccc2c(c1)CN(C(=O)OC(C)(C)C)CCN2,477.52418522954025,False,['886364-42-7'],0.4090744365
POOL-00034170,"InChI=1S/C19H23NO/c1-3-4-5-14-21-19-12-8-17(9-13-19)15-20-18-10-6-16(2)7-11-18/h6-13,15H,3-5,14H2,1-2H3",CCCCCOc1ccc(C=Nc2ccc(C)cc2)cc1,555.1251543670072,False,['52925-58-3'],0.4028250676
POOL-00040983,"InChI=1S/C14H22O3S/c1-2-3-4-5-6-7-8-13-9-11-14(12-10-13)18(15,16)17/h9-12H,2-8H2,1H3,(H,15,16,17)",CCCCCCCCc1ccc(S(=O)(=O)O)cc1,434.6118377498998,False,['17012-98-5'],0.379393543
POOL-00017501,"InChI=1S/C19H20F3NO3/c1-23(13-18(24)25)12-11-17(14-5-3-2-4-6-14)26-16-9-7-15(8-10-16)19(20,21)22/h2-10,17H,11-13H2,1H3,(H,24,25)",CN(CCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1)CC(=O)O,702.2193266916693,False,['372198-80-6'],0.4315611075
POOL-00016309,"InChI=1S/C18H23NO/c1-2-3-4-5-8-14-19-18(20)17-13-9-11-15-10-6-7-12-16(15)17/h6-7,9-13H,2-5,8,14H2,1H3,(H,19,20)",CCCCCCCN=C(O)c1cccc2ccccc12,569.1448600364527,False,['303092-31-1'],0.4204142216
POOL-00032066,"InChI=1S/C19H22N2O3/c1-3-21(4-2)17-11-9-16(10-12-17)20-13-15-7-5-6-8-18(15)24-14-19(22)23/h5-13H,3-4,14H2,1-2H3,(H,22,23)",CCN(CC)c1ccc(N=Cc2ccccc2OCC(=O)O)cc1,692.0130176156014,False,['95316-71-5'],0.3822874209
POOL-00020781,"InChI=1S/C16H16N2O4S/c1-11-3-6-13(7-4-11)23-10-16(19)17-14-8-5-12(22-2)9-15(14)18(20)21/h3-9H,10H2,1-2H3,(H,17,19)",COc1ccc(N=C(O)CSc2ccc(C)cc2)c([N+](=O)[O-])c1,729.3601364063713,False,['331461-12-2'],0.4203995579
POOL-00014964,"InChI=1S/C14H22N2O4S/c1-3-5-10-15(11-6-4-2)21(19,20)14-9-7-8-13(12-14)16(17)18/h7-9,12H,3-6,10-11H2,1-2H3",CCCCN(CCCC)S(=O)(=O)c1cccc([N+](=O)[O-])c1,564.091668920307,False,['89840-78-8'],0.444577566
POOL-00039969,"InChI=1S/C18H31N/c1-16(2,3)12-10-13(17(4,5)6)15(19)14(11-12)18(7,8)9/h10-11H,19H2,1-9H3",CC(C)(C)c1cc(C(C)(C)C)c(N)c(C(C)(C)C)c1,426.92947976472783,False,['961-38-6'],0.3831471341
POOL-00013354,"InChI=1S/C14H22O6S/c1-13-3-5-14(6-4-13)21(15,16)20-12-11-19-10-9-18-8-7-17-2/h3-6H,7-12H2,1-2H3",COCCOCCOCCOS(=O)(=O)c1ccc(C)cc1,482.69062581429387,False,"['62921-74-8', '518012-62-9']",0.4123589077
POOL-00022780,"InChI=1S/C14H16N2O6/c1-3-21-13(17)12(14(18)22-4-2)9-15-10-6-5-7-11(8-10)16(19)20/h5-9,15H,3-4H2,1-2H3",CCOC(=O)C(=CNc1cccc([N+](=O)[O-])c1)C(=O)OCC,576.7507879550745,False,['40107-10-6'],0.4425887553
POOL-00026503,"InChI=1S/C11H22O6P2/c1-10(2)5-14-18(12,15-6-10)9-19(13)16-7-11(3,4)8-17-19/h5-9H2,1-4H3",CC1(C)COP(=O)(CP2(=O)OCC(C)(C)CO2)OC1,376.4663643247738,False,['59609-07-3'],0.4093753067
POOL-00024862,"InChI=1S/C15H20O7/c16-15(17)12-1-2-13-14(11-12)22-10-8-20-6-4-18-3-5-19-7-9-21-13/h1-2,11H,3-10H2,(H,16,17)",O=C(O)c1ccc2c(c1)OCCOCCOCCOCCO2,474.958808854234,False,['56683-55-7'],0.3595803946
POOL-00026191,"InChI=1S/C10H21O5P/c1-6-13-16(12,14-7-2)8-9(11)15-10(3,4)5/h6-8H2,1-5H3",CCOP(=O)(CC(=O)OC(C)(C)C)OCC,258.87317920758846,False,['27784-76-5'],0.3619628051
POOL-00041168,"InChI=1S/C17H22O8/c1-6-24-16(19)13(17(20)25-7-2)14(18)10-8-11(21-3)15(23-5)12(9-10)22-4/h8-9,13H,6-7H2,1-5H3",CCOC(=O)C(C(=O)OCC)C(=O)c1cc(OC)c(OC)c(OC)c1,594.5301721294786,False,['7478-67-3'],0.4153476252
,,,,,,
POOL-00025744,"InChI=1S/C13H11NO2/c15-13(16)8-10-3-5-11(6-4-10)12-2-1-7-14-9-12/h1-7,9H,8H2,(H,15,16)",O=C(O)Cc1ccc(-c2cccnc2)cc1,477.04559765692784,False,['51061-71-3'],0.3817870667
POOL-00006583,"InChI=1S/C13H11NO3/c15-12-8-11(13(16)17)6-7-14(12)9-10-4-2-1-3-5-10/h1-8H,9H2,(H,16,17)",O=C(O)c1ccn(Cc2ccccc2)c(=O)c1,587.1136120609381,False,['63987-74-6'],0.501212563
POOL-00007460,"InChI=1S/C12H9NO3/c14-12(15)9-4-3-5-10(8-9)16-11-6-1-2-7-13-11/h1-8H,(H,14,15)",O=C(O)c1cccc(Oc2ccccn2)c1,496.6268764819446,False,['51362-30-2'],0.3892073459
POOL-00005340,"InChI=1S/C13H11NO3/c15-9-12-2-1-7-14(12)8-10-3-5-11(6-4-10)13(16)17/h1-7,9H,8H2,(H,16,17)",O=Cc1cccn1Cc1ccc(C(=O)O)cc1,540.0471475025229,False,['1083350-94-0'],0.439820416
POOL-00036434,"InChI=1S/C14H10O3/c15-13(10-5-2-1-3-6-10)11-7-4-8-12(9-11)14(16)17/h1-9H,(H,16,17)",O=C(O)c1cccc(C(=O)c2ccccc2)c1,558.6898224465508,False,['579-18-0'],0.3731812381
POOL-00028911,"InChI=1S/C13H13NO2/c1-15-12-3-2-4-13(9-12)16-11-7-5-10(14)6-8-11/h2-9H,14H2,1H3",COc1cccc(Oc2ccc(N)cc2)c1,465.61373962140567,False,['56705-86-3'],0.4682439656
POOL-00036858,"InChI=1S/C12H9NO3/c14-12(15)10-7-4-8-13-11(10)16-9-5-2-1-3-6-9/h1-8H,(H,14,15)",O=C(O)c1cccnc1Oc1ccccc1,496.6268764819446,False,['35620-71-4'],0.4944368577
POOL-00003628,"InChI=1S/C12H10FNO2/c1-7-10(12(15)16)6-11(14-7)8-2-4-9(13)5-3-8/h2-6,14H,1H3,(H,15,16)",Cc1[nH]c(-c2ccc(F)cc2)cc1C(=O)O,528.4518307675357,False,['1226237-47-3'],0.3758303385
POOL-00018935,"InChI=1S/C14H12O2/c15-10-13-9-12(6-7-14(13)16)8-11-4-2-1-3-5-11/h1-7,9-10,16H,8H2",O=Cc1cc(Cc2ccccc2)ccc1O,489.343457581792,False,['72375-01-0'],0.4138900611
POOL-00006880,"InChI=1S/C14H12O3/c15-14(16)10-17-13-8-4-7-12(9-13)11-5-2-1-3-6-11/h1-9H,10H2,(H,15,16)",O=C(O)COc1cccc(-c2ccccc2)c1,505.8855887837592,False,['1878-57-5'],0.3717857822
POOL-00030567,"InChI=1S/C14H12O3/c15-9-12-6-7-13(8-14(12)16)17-10-11-4-2-1-3-5-11/h1-9,16H,10H2",O=Cc1ccc(OCc2ccccc2)cc1O,506.1307012815957,False,['52085-14-0'],0.4667221187
POOL-00036961,"InChI=1S/C14H12O2/c15-14(16)13-8-6-12(7-9-13)10-11-4-2-1-3-5-11/h1-9H,10H2,(H,15,16)",O=C(O)c1ccc(Cc2ccccc2)cc1,471.8483450839556,False,['620-86-0'],0.3700162405
POOL-00042344,"InChI=1S/C14H12O3/c15-13-9-5-4-8-12(13)14(16)17-10-11-6-2-1-3-7-11/h1-9,15H,10H2",O=C(OCc1ccccc1)c1ccccc1O,505.8855887837592,False,['118-58-1'],0.3990581039
POOL-00029530,"InChI=1S/C12H11NO3/c1-8-5-6-11(16-8)12(15)13-9-3-2-4-10(14)7-9/h2-7,14H,1H3,(H,13,15)",Cc1ccc(C(=O)Nc2cccc(O)c2)o1,516.4873540986714,False,['423730-64-7'],0.4230867241
POOL-00008767,"InChI=1S/C15H12O3/c16-14(12-4-2-1-3-5-12)10-11-6-8-13(9-7-11)15(17)18/h1-9H,10H2,(H,17,18)",O=C(O)c1ccc(CC(=O)c2ccccc2)cc1,556.0524023359152,False,['346623-13-0'],0.468815184
POOL-00031345,"InChI=1S/C12H8O4/c13-7-10-4-5-11(16-10)8-2-1-3-9(6-8)12(14)15/h1-7H,(H,14,15)",O=Cc1ccc(-c2cccc(C(=O)O)c2)o1,539.4567182696993,False,['304884-54-6'],0.4686931741
POOL-00027689,"InChI=1S/C14H12O3/c15-14(16)12-8-4-5-9-13(12)17-10-11-6-2-1-3-7-11/h1-9H,10H2,(H,15,16)",O=C(O)c1ccccc1OCc1ccccc1,505.8855887837592,False,['14389-86-7'],0.491880968
POOL-00010542,"InChI=1S/C13H10O4/c1-8-2-3-9(6-11(8)13(15)16)12-5-4-10(7-14)17-12/h2-7H,1H3,(H,15,16)",Cc1ccc(-c2ccc(C=O)o2)cc1C(=O)O,580.8554403208668,False,['461429-48-1'],0.4098733508
POOL-00014027,"InChI=1S/C13H12FNO/c14-13-7-2-1-4-10(13)9-16-12-6-3-5-11(15)8-12/h1-8H,9,15H2",Nc1cccc(OCc2ccccc2F)c1,484.8637396214058,False,['686342-64-3'],0.4811403728
POOL-00020080,"InChI=1S/C12H10O3/c13-12(14)8-10-6-7-11(15-10)9-4-2-1-3-5-9/h1-7H,8H2,(H,13,14)",O=C(O)Cc1ccc(-c2ccccc2)o1,456.7292878512668,False,['19832-56-5'],0.4698111748
POOL-00025907,"InChI=1S/C12H9NO2/c14-12(15)11-8-4-7-10(13-11)9-5-2-1-3-6-9/h1-8H,(H,14,15)",O=C(O)c1cccc(-c2ccccc2)n1,479.9906095598428,False,['39774-28-2'],0.4664820664
POOL-00021649,"InChI=1S/C13H11NO2/c15-12-8-4-5-10(9-12)13(16)14-11-6-2-1-3-7-11/h1-9,15H,(H,14,16)",OC(=Nc1ccccc1)c1cccc(O)c1,506.3508605576391,False,['27559-45-1'],0.3833669172
POOL-00012024,"InChI=1S/C12H8BrNO3/c13-8-3-5-9(6-4-8)17-11-10(12(15)16)2-1-7-14-11/h1-7H,(H,15,16)",O=C(O)c1cccnc1Oc1ccc(Br)cc1,539.7019342475284,False,['61532-37-4'],0.5192564017
POOL-00029684,"InChI=1S/C12H11NO2/c14-12(15)11-5-3-10(4-6-11)9-13-7-1-2-8-13/h1-8H,9H2,(H,14,15)",O=C(O)c1ccc(Cn2cccc2)cc1,442.9841753534304,False,['137025-10-6'],0.4065230541
POOL-00016282,"InChI=1S/C11H8FNO2S/c1-6-9(11(14)15)16-10(13-6)7-2-4-8(12)5-3-7/h2-5H,1H3,(H,14,15)",Cc1nc(-c2ccc(F)cc2)sc1C(=O)O,533.4176329711794,False,['144060-99-1'],0.3790635707
POOL-00029555,"InChI=1S/C13H10O4/c1-8-2-3-9(13(15)16)6-11(8)12-5-4-10(7-14)17-12/h2-7H,1H3,(H,15,16)",Cc1ccc(C(=O)O)cc1-c1ccc(C=O)o1,580.8554403208668,False,['591210-45-6'],0.4518243734
POOL-00016118,"InChI=1S/C12H9NO3/c14-8-9-4-3-7-13(9)11-6-2-1-5-10(11)12(15)16/h1-8H,(H,15,16)",O=Cc1cccn1-c1ccccc1C(=O)O,542.7018307675357,False,['55540-44-8'],0.4542108786
POOL-00028054,"InChI=1S/C12H9NO2S/c14-12(15)10-7-4-8-13-11(10)16-9-5-2-1-3-6-9/h1-8H,(H,14,15)",O=C(O)c1cccnc1Sc1ccccc1,499.381763984108,False,['35620-72-5'],0.4351223445
POOL-00026829,"InChI=1S/C14H10O3/c15-9-10-1-3-11(4-2-10)12-5-7-13(8-6-12)14(16)17/h1-9H,(H,16,17)",O=Cc1ccc(-c2ccc(C(=O)O)cc2)cc1,538.6849349443874,False,['70916-98-2'],0.4077083599
POOL-00039858,"InChI=1S/C14H12O3/c15-14(16)13-9-5-4-6-11(13)10-17-12-7-2-1-3-8-12/h1-9H,10H2,(H,15,16)",O=C(O)c1ccccc1COc1ccccc1,505.8855887837592,False,['724-98-1'],0.4781256439
POOL-00026126,"InChI=1S/C11H9NO4/c1-15-11(14)10-6-9(12-16-10)7-3-2-4-8(13)5-7/h2-6,13H,1H3",COC(=O)c1cc(-c2cccc(O)c2)no1,518.2080438044785,False,['904817-54-5'],0.4936975301
POOL-00041377,"InChI=1S/C14H13NO2/c1-10-5-4-6-11(9-10)15-13-8-3-2-7-12(13)14(16)17/h2-9,15H,1H3,(H,16,17)",Cc1cccc(Nc2ccccc2C(=O)O)c1,549.4234028495392,False,['16524-22-4'],0.3683627204
POOL-00027310,"InChI=1S/C11H9NO2S/c13-11(14)9-7-15-10(12-9)6-8-4-2-1-3-5-8/h1-5,7H,6H2,(H,13,14)",O=C(O)c1csc(Cc2ccccc2)n1,464.4499775570739,False,['36916-44-6'],0.4775396099
POOL-00011500,"InChI=1S/C13H9NO3/c15-8-9-1-3-10(4-2-9)12-7-11(13(16)17)5-6-14-12/h1-8H,(H,16,17)",O=Cc1ccc(-c2cc(C(=O)O)ccn2)cc1,561.1321875173595,False,['566198-32-1'],0.4315483563
POOL-00031679,"InChI=1S/C13H11NO4/c1-9-12(11(15)7-8-17-9)18-13(16)14-10-5-3-2-4-6-10/h2-8H,1H3,(H,14,16)",Cc1occc(=O)c1OC(O)=Nc1ccccc1,616.3884126400388,False,['6151-07-1'],0.4404324003
POOL-00009669,"InChI=1S/C14H11FO3/c15-11-3-7-13(8-4-11)18-12-5-1-10(2-6-12)9-14(16)17/h1-8H,9H2,(H,16,17)",O=C(O)Cc1ccc(Oc2ccc(F)cc2)cc1,531.9704916140217,False,['41073-15-8'],0.43096907
POOL-00014791,"InChI=1S/C11H9NO2S/c1-7-12-9(10(15-7)11(13)14)8-5-3-2-4-6-8/h2-6H,1H3,(H,13,14)",Cc1nc(-c2ccccc2)c(C(=O)O)s1,490.54395814897066,False,['32002-72-5'],0.4503681253
POOL-00029158,"InChI=1S/C13H10FNO2/c14-10-6-2-1-5-9(10)13(17)15-11-7-3-4-8-12(11)16/h1-8,16H,(H,15,17)",OC(=Nc1ccccc1O)c1ccccc1F,566.8508499644516,False,['666818-15-1'],0.4149170755
POOL-00027302,"InChI=1S/C13H11FO2/c14-12-8-11(15)6-7-13(12)16-9-10-4-2-1-3-5-10/h1-8,15H,9H2",Oc1ccc(OCc2ccccc2)c(F)c1,468.6137396214057,False,['81228-25-3'],0.4161825747
POOL-00034657,"InChI=1S/C12H8O3S/c13-10(8-4-2-1-3-5-8)9-6-7-16-11(9)12(14)15/h1-7H,(H,14,15)",O=C(c1ccccc1)c1ccsc1C(=O)O,528.2067182696992,False,['30006-03-2'],0.3915519461
POOL-00007658,"InChI=1S/C13H11FO2/c14-11-3-7-13(8-4-11)16-12-5-1-10(9-15)2-6-12/h1-8,15H,9H2",OCc1ccc(Oc2ccc(F)cc2)cc1,448.3637396214057,False,['167091-96-5'],0.4208255616
POOL-00014029,"InChI=1S/C13H12FNO/c14-11-6-4-10(5-7-11)9-16-13-3-1-2-12(15)8-13/h1-8H,9,15H2",Nc1cccc(OCc2ccc(F)cc2)c1,467.61373962140567,False,['79808-10-9'],0.4913122673
POOL-00007219,"InChI=1S/C15H12O3/c16-14(10-11-4-2-1-3-5-11)12-6-8-13(9-7-12)15(17)18/h1-9H,10H2,(H,17,18)",O=C(O)c1ccc(C(=O)Cc2ccccc2)cc1,556.0524023359152,False,['108766-35-4'],0.4227054948
POOL-00025904,"InChI=1S/C12H9NO2/c14-12(15)10-6-7-13-11(8-10)9-4-2-1-3-5-9/h1-8H,(H,14,15)",O=C(O)c1ccnc(-c2ccccc2)c1,479.9906095598428,False,['55240-51-2'],0.4582169956
POOL-00028339,"InChI=1S/C14H12O3/c15-14(16)12-8-6-11(7-9-12)10-17-13-4-2-1-3-5-13/h1-9H,10H2,(H,15,16)",O=C(O)c1ccc(COc2ccccc2)cc1,488.6355887837591,False,['31719-76-3'],0.407562558
POOL-00028479,"InChI=1S/C13H11NO2S/c15-13(16)11-7-4-8-14-12(11)17-9-10-5-2-1-3-6-10/h1-8H,9H2,(H,15,16)",O=C(O)c1cccnc1SCc1ccccc1,513.8377288588949,False,['112811-90-2'],0.4025599462
POOL-00019682,"InChI=1S/C12H8O3S/c13-7-10-4-5-11(16-10)8-2-1-3-9(6-8)12(14)15/h1-7H,(H,14,15)",O=Cc1ccc(-c2cccc(C(=O)O)c2)s1,542.7018307675357,False,['606970-74-5'],0.4841636665
POOL-00005537,"InChI=1S/C13H11NO2S/c15-13(16)11-6-7-14-12(8-11)17-9-10-4-2-1-3-5-10/h1-8H,9H2,(H,15,16)",O=C(O)c1ccnc(SCc2ccccc2)c1,513.8377288588949,False,['100727-33-1'],0.4767767864
POOL-00016344,"InChI=1S/C11H9NO4/c1-15-8-4-2-7(3-5-8)10-9(11(13)14)6-12-16-10/h2-6H,1H3,(H,13,14)",COc1ccc(-c2oncc2C(=O)O)cc1,500.9580438044785,False,['618383-50-9'],0.4339856988
POOL-00029942,"InChI=1S/C13H11NO2/c15-12-8-6-11(7-9-12)14-13(16)10-4-2-1-3-5-10/h1-9,15H,(H,14,16)",O=C(Nc1ccc(O)cc1)c1ccccc1,477.04559765692784,False,['15457-50-8'],0.421433799
POOL-00028015,"InChI=1S/C14H12FNO2/c15-11-6-8-12(9-7-11)16-14(17)10-18-13-4-2-1-3-5-13/h1-9H,10H2,(H,16,17)",O=C(COc1ccccc1)Nc1ccc(F)cc1,511.07701770635856,False,['5336-02-7'],0.4328676873
POOL-00006937,"InChI=1S/C11H9NO3/c1-7-2-4-8(5-3-7)9-6-10(11(13)14)15-12-9/h2-6H,1H3,(H,13,14)",Cc1ccc(-c2cc(C(=O)O)on2)cc1,484.7890706468072,False,['134378-95-3'],0.4538806902
POOL-00009758,"InChI=1S/C13H11NO3/c1-9-7-8-11(13(15)16)12(14-9)17-10-5-3-2-4-6-10/h2-8H,1H3,(H,15,16)",Cc1ccc(C(=O)O)c(Oc2ccccc2)n1,537.6157679203478,False,['54530-64-2'],0.4576223734
POOL-00028823,"InChI=1S/C13H10FNO2/c14-12-4-2-1-3-11(12)13(17)15-9-5-7-10(16)8-6-9/h1-8,16H,(H,15,17)",O=C(Nc1ccc(O)cc1)c1ccccc1F,537.3706554225113,False,['198879-79-7'],0.406537534
POOL-00037956,"InChI=1S/C13H10O3/c14-10-7-5-9(6-8-10)13(16)11-3-1-2-4-12(11)15/h1-8,14-15H",O=C(c1ccc(O)cc1)c1ccccc1O,514.9558452490422,False,['606-12-2'],0.4020379075
POOL-00030864,"InChI=1S/C12H10O4/c13-12(14)11-7-6-10(16-11)8-15-9-4-2-1-3-5-9/h1-7H,8H2,(H,13,14)",O=C(O)c1ccc(COc2ccccc2)o1,472.77379958204847,False,['91368-74-0'],0.382921165
POOL-00028106,"InChI=1S/C12H8F3NO2/c13-12(14,15)8-4-1-2-5-9(8)16-11(17)10-6-3-7-18-10/h1-7H,(H,16,17)",O=C(Nc1ccccc1C(F)(F)F)c1ccco1,546.7002080522457,False,['200876-91-1'],0.605898868
POOL-00021441,"InChI=1S/C12H11NO3/c1-13-9-4-6-10(7-5-9)16-12(14)11-3-2-8-15-11/h2-8,13H,1H3",CNc1ccc(OC(=O)c2ccco2)cc1,459.518912079885,False,['100063-33-0'],0.3656788991
POOL-00037516,"InChI=1S/C14H10F2O2/c15-11-5-6-12(13(16)8-11)10-3-1-9(2-4-10)7-14(17)18/h1-6,8H,7H2,(H,17,18)",O=C(O)Cc1ccc(-c2ccc(F)cc2F)cc1,576.8479048590729,False,['53591-80-3'],0.4019467466
POOL-00037918,"InChI=1S/C14H12O3/c15-14(16)10-17-13-9-5-4-8-12(13)11-6-2-1-3-7-11/h1-9H,10H2,(H,15,16)",O=C(O)COc1ccccc1-c1ccccc1,505.8855887837592,False,['5348-75-4'],0.408399113
POOL-00016298,"InChI=1S/C11H8FNO2S/c12-9-4-2-1-3-8(9)11-13-7(6-16-11)5-10(14)15/h1-4,6H,5H2,(H,14,15)",O=C(O)Cc1csc(-c2ccccc2F)n1,524.2080438044785,False,['879070-41-4'],0.3903906809
POOL-00011889,"InChI=1S/C12H8FNO3/c13-8-3-1-4-9(7-8)17-11-10(12(15)16)5-2-6-14-11/h1-7H,(H,15,16)",O=C(O)c1cccnc1Oc1cccc(F)c1,556.9519342475284,False,['54629-12-8'],0.4662226707
